Strategy;nPOIs;nUAV;SucessTax;V2V_range;nRounds;dimX;simumationTimeMS;TSP_threads;maxData;minData
TSPbasedMobility;20;4;14.86990;10;1000000;1000;22;4;854840;847710
TSPbasedMobility;20;4;13.35983;10;1000000;1000;90;4;870665;864310
TSPbasedMobility;20;4;14.05528;10;1000000;1000;21;4;863020;856625
TSPbasedMobility;20;4;13.05762;10;1000000;1000;24;4;871825;865910
TSPbasedMobility;20;4;11.90125;10;1000000;1000;45;4;886765;820100
TSPbasedMobility;20;4;14.76213;10;1000000;1000;39;4;856105;850055
TSPbasedMobility;20;4;13.92708;10;1000000;1000;45;4;864170;857740
TSPbasedMobility;20;4;11.82745;10;1000000;1000;16;4;884455;878540
TSPbasedMobility;20;4;11.21952;10;1000000;1000;99;4;894695;824565
TSPbasedMobility;20;4;13.38220;10;1000000;1000;81;4;869130;863270
TSPbasedMobility;20;4;12.49482;10;1000000;1000;62;4;878240;872470
TSPbasedMobility;20;4;10.82673;10;1000000;1000;19;4;895100;889340
TSPbasedMobility;20;4;16.41450;10;1000000;1000;24;4;847730;741235
TSPbasedMobility;20;4;12.93440;10;1000000;1000;27;4;874025;867930
TSPbasedMobility;20;4;13.67223;10;1000000;1000;32;4;871570;780685
TSPbasedMobility;20;4;12.09982;10;1000000;1000;41;4;882690;876750
TSPbasedMobility;20;4;13.01840;10;1000000;1000;14;4;873405;867600
TSPbasedMobility;20;4;14.67447;10;1000000;1000;119;4;862205;803635
TSPbasedMobility;20;4;11.92250;10;1000000;1000;30;4;886705;822060
TSPbasedMobility;20;4;13.20855;10;1000000;1000;44;4;871260;865275
TSPbasedMobility;20;4;12.57618;10;1000000;1000;265;4;877680;871240
TSPbasedMobility;20;4;13.89997;10;1000000;1000;18;4;864655;854590
TSPbasedMobility;20;4;12.64055;10;1000000;1000;67;4;875850;870425
TSPbasedMobility;20;4;12.42845;10;1000000;1000;169;4;878785;873435
TSPbasedMobility;20;4;14.97510;10;1000000;1000;28;4;853685;846995
TSPbasedMobility;20;4;8.95795;10;1000000;1000;18;4;917520;862825
TSPbasedMobility;20;4;11.60630;10;1000000;1000;34;4;888955;827740
TSPbasedMobility;20;4;12.60175;10;1000000;1000;136;4;877315;871520
TSPbasedMobility;20;4;10.98208;10;1000000;1000;100;4;892815;887570
TSPbasedMobility;20;4;11.68438;10;1000000;1000;225;4;886615;881225
TSPbasedMobility;20;4;12.26173;10;1000000;1000;58;4;879990;874100
TSPbasedMobility;20;4;10.82277;10;1000000;1000;129;4;894260;889340
TSPbasedMobility;20;4;13.19208;10;1000000;1000;78;4;871940;862515
TSPbasedMobility;20;4;14.08938;10;1000000;1000;45;4;869375;782780
TSPbasedMobility;20;4;13.17462;10;1000000;1000;38;4;871375;865325
TSPbasedMobility;20;4;13.13205;10;1000000;1000;30;4;872095;866860
TSPbasedMobility;20;4;13.93505;10;1000000;1000;27;4;872440;770610
TSPbasedMobility;20;4;8.13263;10;1000000;1000;19;4;922120;891355
TSPbasedMobility;20;4;13.57158;10;1000000;1000;23;4;867300;861050
TSPbasedMobility;20;4;11.52473;10;1000000;1000;38;4;887840;882350
TSPbasedMobility;20;4;12.80415;10;1000000;1000;100;4;875315;869165
TSPbasedMobility;20;4;11.68683;10;1000000;1000;90;4;891470;773955
TSPbasedMobility;20;4;12.16093;10;1000000;1000;69;4;881590;876515
TSPbasedMobility;20;4;13.52370;10;1000000;1000;94;4;870680;806760
TSPbasedMobility;20;4;14.12410;10;1000000;1000;29;4;861940;854625
TSPbasedMobility;20;4;12.56943;10;1000000;1000;88;4;877165;871235
TSPbasedMobility;20;4;14.54030;10;1000000;1000;27;4;862880;810115
TSPbasedMobility;20;4;14.39352;10;1000000;1000;211;4;858595;852420
TSPbasedMobility;20;4;11.89913;10;1000000;1000;39;4;887240;824360
TSPbasedMobility;20;4;14.23670;10;1000000;1000;73;4;868410;784960
TSPbasedMobility;20;4;13.18598;10;1000000;1000;45;4;870305;865005
TSPbasedMobility;20;8;28.31993;10;1000000;1000;36;4;723290;710780
TSPbasedMobility;20;8;30.18525;10;1000000;1000;18;4;704345;690500
TSPbasedMobility;20;8;27.33265;10;1000000;1000;32;4;732435;720775
TSPbasedMobility;20;8;24.03015;10;1000000;1000;49;4;766385;753510
TSPbasedMobility;20;8;23.37090;10;1000000;1000;44;4;779025;633125
TSPbasedMobility;20;8;27.02482;10;1000000;1000;53;4;736935;724920
TSPbasedMobility;20;8;25.00215;10;1000000;1000;96;4;757630;746960
TSPbasedMobility;20;8;25.65857;10;1000000;1000;18;4;748910;737665
TSPbasedMobility;20;8;25.87628;10;1000000;1000;26;4;746275;734950
TSPbasedMobility;20;8;28.05728;10;1000000;1000;27;4;725855;714870
TSPbasedMobility;20;8;26.88542;10;1000000;1000;43;4;744985;646925
TSPbasedMobility;20;8;27.21858;10;1000000;1000;50;4;733505;722190
TSPbasedMobility;20;8;28.63077;10;1000000;1000;22;4;720980;708765
TSPbasedMobility;20;8;23.96687;10;1000000;1000;60;4;764835;754175
TSPbasedMobility;20;8;29.99842;10;1000000;1000;26;4;715950;530075
TSPbasedMobility;20;8;21.62600;10;1000000;1000;37;4;786640;777430
TSPbasedMobility;20;8;25.36775;10;1000000;1000;34;4;752755;740910
TSPbasedMobility;20;8;24.95920;10;1000000;1000;47;4;755150;743050
TSPbasedMobility;20;8;24.77067;10;1000000;1000;60;4;757370;746570
TSPbasedMobility;20;8;24.82292;10;1000000;1000;35;4;757830;746740
TSPbasedMobility;20;8;23.93612;10;1000000;1000;45;4;765850;756485
TSPbasedMobility;20;8;29.11518;10;1000000;1000;69;4;715640;704470
TSPbasedMobility;20;8;25.65745;10;1000000;1000;23;4;748670;737575
TSPbasedMobility;20;8;24.56928;10;1000000;1000;32;4;765245;612215
TSPbasedMobility;20;8;27.05058;10;1000000;1000;23;4;749385;583340
TSPbasedMobility;20;8;29.47488;10;1000000;1000;38;4;719660;533310
TSPbasedMobility;20;8;27.65055;10;1000000;1000;17;4;728085;716075
TSPbasedMobility;20;8;28.20018;10;1000000;1000;38;4;724385;712815
TSPbasedMobility;20;8;24.75335;10;1000000;1000;27;4;757515;747650
TSPbasedMobility;20;8;26.52330;10;1000000;1000;57;4;740275;728765
TSPbasedMobility;20;8;25.15477;10;1000000;1000;32;4;753985;743790
TSPbasedMobility;20;8;25.70410;10;1000000;1000;89;4;747570;735975
TSPbasedMobility;20;8;26.36892;10;1000000;1000;139;4;745470;673425
TSPbasedMobility;20;8;25.31480;10;1000000;1000;25;4;751865;743080
TSPbasedMobility;20;8;25.24905;10;1000000;1000;17;4;751870;742275
TSPbasedMobility;20;8;27.31858;10;1000000;1000;107;4;749960;550665
TSPbasedMobility;20;8;24.47053;10;1000000;1000;95;4;762830;711520
TSPbasedMobility;20;8;25.87823;10;1000000;1000;112;4;754165;594010
TSPbasedMobility;20;8;20.87832;10;1000000;1000;132;4;794985;786040
TSPbasedMobility;20;8;25.14433;10;1000000;1000;119;4;753710;743010
TSPbasedMobility;20;8;25.59098;10;1000000;1000;26;4;752760;666580
TSPbasedMobility;20;8;24.50843;10;1000000;1000;198;4;759600;750095
TSPbasedMobility;20;8;25.98033;10;1000000;1000;93;4;751365;619540
TSPbasedMobility;20;8;28.97802;10;1000000;1000;22;4;724115;550055
TSPbasedMobility;20;8;26.52460;10;1000000;1000;851;4;741090;728920
TSPbasedMobility;20;8;24.97390;10;1000000;1000;51;4;755455;744770
TSPbasedMobility;20;8;23.59223;10;1000000;1000;360;4;768050;757770
TSPbasedMobility;20;8;24.20902;10;1000000;1000;222;4;770380;619015
TSPbasedMobility;20;8;25.25367;10;1000000;1000;43;4;753210;743485
TSPbasedMobility;20;8;27.06630;10;1000000;1000;46;4;734085;722680
TSPbasedMobility;20;8;28.88278;10;1000000;1000;19;4;715645;704570
TSPbasedMobility;20;8;31.01917;10;1000000;1000;33;4;704230;508260
TSPbasedMobility;20;8;25.71020;10;1000000;1000;313;4;748230;737355
TSPbasedMobility;20;8;29.77860;10;1000000;1000;21;4;712860;573520
TSPbasedMobility;20;8;30.50458;10;1000000;1000;63;4;706965;573855
TSPbasedMobility;20;8;28.78188;10;1000000;1000;37;4;719430;706295
TSPbasedMobility;20;8;24.69453;10;1000000;1000;17;4;759715;749755
TSPbasedMobility;20;8;27.99935;10;1000000;1000;26;4;726135;715410
TSPbasedMobility;20;8;30.67598;10;1000000;1000;54;4;705920;573125
TSPbasedMobility;20;8;24.88687;10;1000000;1000;58;4;763220;647240
TSPbasedMobility;20;8;25.47920;10;1000000;1000;170;4;750105;739065
TSPbasedMobility;20;8;25.00672;10;1000000;1000;173;4;755705;745105
TSPbasedMobility;20;8;27.39305;10;1000000;1000;1386;4;732190;720870
TSPbasedMobility;20;8;24.09573;10;1000000;1000;88;4;764735;754795
TSPbasedMobility;20;8;28.38163;10;1000000;1000;1437;4;735115;587370
TSPbasedMobility;20;8;27.17568;10;1000000;1000;60;4;734480;723410
TSPbasedMobility;20;8;24.90682;10;1000000;1000;31;4;756295;745440
TSPbasedMobility;20;8;27.22075;10;1000000;1000;91;4;756060;510655
TSPbasedMobility;20;8;23.94400;10;1000000;1000;220;4;763885;753175
TSPbasedMobility;20;8;24.22915;10;1000000;1000;137;4;763500;753355
TSPbasedMobility;20;8;26.90698;10;1000000;1000;57;4;737125;725590
TSPbasedMobility;20;8;27.85890;10;1000000;1000;21;4;726685;714805
TSPbasedMobility;20;8;27.32645;10;1000000;1000;71;4;732405;720800
TSPbasedMobility;20;8;26.22430;10;1000000;1000;188;4;747240;685530
TSPbasedMobility;20;8;28.21328;10;1000000;1000;57;4;725220;713275
TSPbasedMobility;20;8;27.25245;10;1000000;1000;27;4;734060;721985
TSPbasedMobility;20;8;26.33608;10;1000000;1000;38;4;743510;731445
TSPbasedMobility;20;8;27.19750;10;1000000;1000;477;4;733330;721350
TSPbasedMobility;20;8;24.24308;10;1000000;1000;147;4;761280;751295
TSPbasedMobility;20;8;24.64998;10;1000000;1000;320;4;765850;609635
TSPbasedMobility;20;8;27.83445;10;1000000;1000;40;4;728315;716375
TSPbasedMobility;20;8;27.80638;10;1000000;1000;42;4;736045;608940
TSPbasedMobility;20;8;26.41810;10;1000000;1000;120;4;738760;728140
TSPbasedMobility;20;8;27.85718;10;1000000;1000;17;4;726375;714090
TSPbasedMobility;20;8;23.24363;10;1000000;1000;28;4;773400;764915
TSPbasedMobility;20;8;22.61255;10;1000000;1000;99;4;778095;768610
TSPbasedMobility;20;8;30.11862;10;1000000;1000;109;4;703970;691880
TSPbasedMobility;20;8;26.00938;10;1000000;1000;154;4;748280;737020
TSPbasedMobility;20;8;26.33448;10;1000000;1000;17;4;740730;729485
TSPbasedMobility;20;8;27.12780;10;1000000;1000;42;4;741035;569990
TSPbasedMobility;20;8;30.91885;10;1000000;1000;30;4;707270;503230
TSPbasedMobility;20;8;29.59772;10;1000000;1000;90;4;710365;698645
TSPbasedMobility;20;8;27.81785;10;1000000;1000;25;4;728555;716130
TSPbasedMobility;20;8;28.31672;10;1000000;1000;21;4;747480;486655
TSPbasedMobility;20;8;27.73835;10;1000000;1000;46;4;730560;719170
TSPbasedMobility;20;8;26.71908;10;1000000;1000;696;4;738495;727230
TSPbasedMobility;20;8;20.45340;10;1000000;1000;55;4;799555;790765
TSPbasedMobility;20;8;22.55622;10;1000000;1000;32;4;786580;652530
TSPbasedMobility;20;8;25.75977;10;1000000;1000;112;4;748850;738205
TSPbasedMobility;20;8;28.85840;10;1000000;1000;72;4;726905;537920
TSPbasedMobility;20;16;64.62135;10;1000000;1000;37;4;406635;-7770
TSPbasedMobility;20;16;55.02057;10;1000000;1000;78;4;463700;440535
TSPbasedMobility;20;16;54.76065;10;1000000;1000;29;4;462205;439330
TSPbasedMobility;20;16;53.25540;10;1000000;1000;52;4;476835;454955
TSPbasedMobility;20;16;52.38353;10;1000000;1000;28;4;486265;465180
TSPbasedMobility;20;16;53.82900;10;1000000;1000;30;4;472065;449495
TSPbasedMobility;20;16;47.68433;10;1000000;1000;43;4;544185;320125
TSPbasedMobility;20;16;49.90068;10;1000000;1000;62;4;511615;490950
TSPbasedMobility;20;16;50.35015;10;1000000;1000;68;4;528465;277700
TSPbasedMobility;20;16;40.32895;10;1000000;1000;55;4;606260;589920
TSPbasedMobility;20;16;53.02170;10;1000000;1000;25;4;479530;458430
TSPbasedMobility;20;16;43.92520;10;1000000;1000;23;4;583320;309780
TSPbasedMobility;20;16;49.94842;10;1000000;1000;26;4;510585;490485
TSPbasedMobility;20;16;53.15670;10;1000000;1000;206;4;481035;459340
TSPbasedMobility;20;16;52.56198;10;1000000;1000;133;4;491775;297205
TSPbasedMobility;20;16;51.89307;10;1000000;1000;42;4;488785;469045
TSPbasedMobility;20;16;45.08100;10;1000000;1000;60;4;560450;541845
TSPbasedMobility;20;16;51.08615;10;1000000;1000;86;4;501600;482625
TSPbasedMobility;20;16;52.42835;10;1000000;1000;249;4;486240;464155
TSPbasedMobility;20;16;45.55478;10;1000000;1000;202;4;554160;535060
TSPbasedMobility;20;16;52.45080;10;1000000;1000;50;4;485300;465180
TSPbasedMobility;20;16;46.12450;10;1000000;1000;41;4;549015;529380
TSPbasedMobility;20;16;59.84923;10;1000000;1000;469;4;428735;130220
TSPbasedMobility;20;16;45.98748;10;1000000;1000;43;4;549340;530745
TSPbasedMobility;20;16;49.94878;10;1000000;1000;52;4;511405;491530
TSPbasedMobility;20;16;50.61118;10;1000000;1000;56;4;522325;320665
TSPbasedMobility;20;16;53.66680;10;1000000;1000;47;4;490930;136350
TSPbasedMobility;20;16;52.88400;10;1000000;1000;64;4;479560;458950
TSPbasedMobility;20;16;48.53880;10;1000000;1000;39;4;530135;381230
TSPbasedMobility;20;16;56.14918;10;1000000;1000;82;4;450230;428210
TSPbasedMobility;20;16;50.52143;10;1000000;1000;217;4;508420;487690
TSPbasedMobility;20;16;56.90347;10;1000000;1000;191;4;441830;419380
TSPbasedMobility;20;16;49.60673;10;1000000;1000;66;4;515700;495220
TSPbasedMobility;20;16;49.76945;10;1000000;1000;61;4;513120;492690
TSPbasedMobility;20;16;45.45273;10;1000000;1000;29;4;555925;537370
TSPbasedMobility;20;16;59.38920;10;1000000;1000;23;4;417205;394975
TSPbasedMobility;20;16;47.59765;10;1000000;1000;209;4;531085;512745
TSPbasedMobility;20;16;47.92530;10;1000000;1000;137;4;544435;289235
TSPbasedMobility;20;16;53.01772;10;1000000;1000;75;4;483305;462010
TSPbasedMobility;20;16;51.43605;10;1000000;1000;51;4;497775;475680
TSPbasedMobility;20;16;53.70020;10;1000000;1000;115;4;474210;452990
TSPbasedMobility;20;16;49.85495;10;1000000;1000;42;4;512205;491315
TSPbasedMobility;20;16;49.59917;10;1000000;1000;72;4;516405;494985
TSPbasedMobility;20;16;50.03273;10;1000000;1000;34;4;512300;489330
TSPbasedMobility;20;16;54.78212;10;1000000;1000;30;4;459150;436455
TSPbasedMobility;20;16;51.45028;10;1000000;1000;25;4;506580;283460
TSPbasedMobility;20;16;50.91283;10;1000000;1000;38;4;501520;481235
TSPbasedMobility;20;16;50.70275;10;1000000;1000;56;4;502730;480575
TSPbasedMobility;20;16;52.54160;10;1000000;1000;220;4;508940;283860
TSPbasedMobility;20;16;52.96573;10;1000000;1000;400;4;506950;163985
TSPbasedMobility;20;16;45.22380;10;1000000;1000;39;4;583750;306335
TSPbasedMobility;20;16;50.70280;10;1000000;1000;33;4;502075;483430
TSPbasedMobility;20;16;52.48453;10;1000000;1000;24;4;482450;461775
TSPbasedMobility;20;16;53.33242;10;1000000;1000;73;4;491690;189465
TSPbasedMobility;20;16;58.25965;10;1000000;1000;172;4;430480;406025
TSPbasedMobility;20;16;56.86958;10;1000000;1000;67;4;442730;419930
TSPbasedMobility;20;16;53.82118;10;1000000;1000;58;4;471120;448540
TSPbasedMobility;20;16;49.78280;10;1000000;1000;473;4;514080;492015
TSPbasedMobility;20;16;45.46825;10;1000000;1000;64;4;570350;391035
TSPbasedMobility;20;16;50.26075;10;1000000;1000;23;4;508620;486655
TSPbasedMobility;20;16;46.80063;10;1000000;1000;49;4;541770;521270
TSPbasedMobility;20;16;50.92758;10;1000000;1000;22;4;503120;482890
TSPbasedMobility;20;16;61.35730;10;1000000;1000;44;4;397635;372495
TSPbasedMobility;20;16;63.92470;10;1000000;1000;59;4;377370;351415
TSPbasedMobility;20;16;49.71448;10;1000000;1000;194;4;509205;489190
TSPbasedMobility;20;16;50.95030;10;1000000;1000;49;4;517685;197735
TSPbasedMobility;20;16;52.31732;10;1000000;1000;102;4;484920;463240
TSPbasedMobility;20;16;61.54373;10;1000000;1000;29;4;424470;41260
TSPbasedMobility;20;16;56.62630;10;1000000;1000;110;4;444035;420980
TSPbasedMobility;20;16;55.98040;10;1000000;1000;114;4;472290;141595
TSPbasedMobility;20;16;40.27538;10;1000000;1000;122;4;606000;588915
TSPbasedMobility;20;16;51.90665;10;1000000;1000;109;4;488705;468415
TSPbasedMobility;20;16;53.42405;10;1000000;1000;122;4;475610;454410
TSPbasedMobility;20;16;55.62498;10;1000000;1000;975;4;457840;436340
TSPbasedMobility;20;16;53.89928;10;1000000;1000;54;4;472960;449955
TSPbasedMobility;20;16;55.27098;10;1000000;1000;78;4;461535;439180
TSPbasedMobility;20;16;58.40165;10;1000000;1000;29;4;435825;258435
TSPbasedMobility;20;16;54.01725;10;1000000;1000;154;4;469375;446510
TSPbasedMobility;20;16;57.10753;10;1000000;1000;28;4;442405;418965
TSPbasedMobility;20;16;52.96755;10;1000000;1000;147;4;481900;461045
TSPbasedMobility;20;16;50.99330;10;1000000;1000;47;4;499750;480410
TSPbasedMobility;20;16;50.52888;10;1000000;1000;39;4;501930;482660
TSPbasedMobility;20;16;56.19437;10;1000000;1000;76;4;449260;427515
TSPbasedMobility;20;16;57.29578;10;1000000;1000;290;4;454950;188165
TSPbasedMobility;20;16;51.81293;10;1000000;1000;23;4;495265;474130
TSPbasedMobility;20;16;57.81590;10;1000000;1000;30;4;434180;409940
TSPbasedMobility;20;16;52.37102;10;1000000;1000;78;4;500980;189310
TSPbasedMobility;20;16;50.08018;10;1000000;1000;23;4;508265;488510
TSPbasedMobility;20;16;53.90323;10;1000000;1000;37;4;470300;447550
TSPbasedMobility;20;16;44.59538;10;1000000;1000;568;4;584280;365220
TSPbasedMobility;20;16;55.51830;10;1000000;1000;180;4;452765;431525
TSPbasedMobility;20;16;53.96590;10;1000000;1000;32;4;473060;450735
TSPbasedMobility;20;16;59.55405;10;1000000;1000;30;4;418435;393740
TSPbasedMobility;20;16;48.75423;10;1000000;1000;39;4;522070;503610
TSPbasedMobility;20;16;45.44465;10;1000000;1000;35;4;558465;539530
TSPbasedMobility;20;16;54.25755;10;1000000;1000;50;4;468330;446465
TSPbasedMobility;20;16;51.77520;10;1000000;1000;126;4;494660;474740
TSPbasedMobility;20;16;51.01590;10;1000000;1000;138;4;516125;196025
TSPbasedMobility;20;16;53.73420;10;1000000;1000;135;4;470155;448115
TSPbasedMobility;20;16;51.42855;10;1000000;1000;70;4;497245;477450
NotSoNaiveOrderedMobility;20;2;6.02955;10;1000000;1000;9;4;940865;938090
NotSoNaiveOrderedMobility;20;4;12.67943;10;1000000;1000;11;4;876655;870065
NotSoNaiveOrderedMobility;20;8;22.90195;10;1000000;1000;13;4;773975;764960
NotSoNaiveOrderedMobility;20;16;54.23530;10;1000000;1000;21;4;497780;182495
ZigZagOverNSNMobility;20;2;6.26798;10;1000000;1000;12;4;938995;935425
ZigZagOverNSNMobility;20;4;12.64228;10;1000000;1000;12;4;886005;810475
ZigZagOverNSNMobility;20;8;26.99805;10;1000000;1000;15;4;736680;724785
ZigZagOverNSNMobility;20;16;55.63885;10;1000000;1000;22;4;559450;146865
NotSoNaiveOrderedMobility;20;2;5.63140;10;1000000;1000;10;4;946455;915910
NotSoNaiveOrderedMobility;20;4;11.86683;10;1000000;1000;12;4;890590;821725
NotSoNaiveOrderedMobility;20;8;21.35080;10;1000000;1000;14;4;796155;710940
NotSoNaiveOrderedMobility;20;16;47.20190;10;1000000;1000;24;4;534990;516870
ZigZagOverNSNMobility;20;2;5.01700;10;1000000;1000;11;4;951350;949025
ZigZagOverNSNMobility;20;4;11.89250;10;1000000;1000;13;4;886625;823115
ZigZagOverNSNMobility;20;8;22.59583;10;1000000;1000;15;4;778975;769295
ZigZagOverNSNMobility;20;16;47.61750;10;1000000;1000;22;4;533185;511315
NotSoNaiveOrderedMobility;20;2;5.78197;10;1000000;1000;11;4;945800;917700
NotSoNaiveOrderedMobility;20;4;16.18198;10;1000000;1000;12;4;843300;836270
NotSoNaiveOrderedMobility;20;8;22.36733;10;1000000;1000;14;4;781235;771290
NotSoNaiveOrderedMobility;20;16;42.70488;10;1000000;1000;21;4;580875;563650
ZigZagOverNSNMobility;20;2;5.87317;10;1000000;1000;11;4;942955;940060
ZigZagOverNSNMobility;20;4;11.56183;10;1000000;1000;12;4;887050;881510
ZigZagOverNSNMobility;20;8;22.45980;10;1000000;1000;15;4;815155;663365
ZigZagOverNSNMobility;20;16;50.16852;10;1000000;1000;21;4;512505;484345
NotSoNaiveOrderedMobility;20;2;6.12807;10;1000000;1000;11;4;940420;937505
NotSoNaiveOrderedMobility;20;4;10.20847;10;1000000;1000;12;4;905940;843605
NotSoNaiveOrderedMobility;20;8;25.37622;10;1000000;1000;14;4;751335;741605
NotSoNaiveOrderedMobility;20;16;46.67375;10;1000000;1000;20;4;543250;522905
ZigZagOverNSNMobility;20;2;5.88047;10;1000000;1000;11;4;942670;939890
ZigZagOverNSNMobility;20;4;11.62473;10;1000000;1000;12;4;886020;881005
ZigZagOverNSNMobility;20;8;24.13520;10;1000000;1000;14;4;771800;614740
ZigZagOverNSNMobility;20;16;52.59633;10;1000000;1000;21;4;490095;464380
NotSoNaiveOrderedMobility;20;2;6.36843;10;1000000;1000;11;4;939470;903305
NotSoNaiveOrderedMobility;20;4;13.30638;10;1000000;1000;11;4;870080;864125
NotSoNaiveOrderedMobility;20;8;23.86203;10;1000000;1000;14;4;774075;619000
NotSoNaiveOrderedMobility;20;16;50.73463;10;1000000;1000;22;4;518275;215975
ZigZagOverNSNMobility;20;2;4.84598;10;1000000;1000;11;4;952910;950240
ZigZagOverNSNMobility;20;4;15.95730;10;1000000;1000;12;4;844905;837015
ZigZagOverNSNMobility;20;8;19.91293;10;1000000;1000;14;4;807725;796640
ZigZagOverNSNMobility;20;16;46.40243;10;1000000;1000;21;4;547560;505590
NotSoNaiveOrderedMobility;20;2;5.16085;10;1000000;1000;11;4;949850;947030
NotSoNaiveOrderedMobility;20;4;12.25643;10;1000000;1000;12;4;883430;810120
NotSoNaiveOrderedMobility;20;8;25.90595;10;1000000;1000;14;4;746725;728900
NotSoNaiveOrderedMobility;20;16;44.92063;10;1000000;1000;23;4;572775;332985
ZigZagOverNSNMobility;20;2;5.68597;10;1000000;1000;12;4;947950;903055
ZigZagOverNSNMobility;20;4;11.19448;10;1000000;1000;13;4;895805;830190
ZigZagOverNSNMobility;20;8;28.61358;10;1000000;1000;15;4;719790;707830
ZigZagOverNSNMobility;20;16;56.28745;10;1000000;1000;22;4;465620;94530
NotSoNaiveOrderedMobility;20;2;4.98015;10;1000000;1000;11;4;951380;948840
NotSoNaiveOrderedMobility;20;4;10.85648;10;1000000;1000;12;4;894020;888825
NotSoNaiveOrderedMobility;20;8;18.76153;10;1000000;1000;14;4;816205;807825
NotSoNaiveOrderedMobility;20;16;42.52605;10;1000000;1000;21;4;587890;458975
ZigZagOverNSNMobility;20;2;5.88467;10;1000000;1000;11;4;944260;912690
ZigZagOverNSNMobility;20;4;10.65395;10;1000000;1000;12;4;896385;891530
ZigZagOverNSNMobility;20;8;27.20830;10;1000000;1000;16;4;735110;724170
ZigZagOverNSNMobility;20;16;46.78540;10;1000000;1000;21;4;549595;374415
NotSoNaiveOrderedMobility;20;2;5.31713;10;1000000;1000;10;4;950465;918990
NotSoNaiveOrderedMobility;20;4;11.14428;10;1000000;1000;12;4;891530;886285
NotSoNaiveOrderedMobility;20;8;20.28375;10;1000000;1000;14;4;802605;793825
NotSoNaiveOrderedMobility;20;16;50.93785;10;1000000;1000;21;4;499840;479940
ZigZagOverNSNMobility;20;2;5.97773;10;1000000;1000;11;4;943300;907415
ZigZagOverNSNMobility;20;4;11.17172;10;1000000;1000;12;4;893015;837900
ZigZagOverNSNMobility;20;8;23.16945;10;1000000;1000;14;4;778780;657080
ZigZagOverNSNMobility;20;16;59.67263;10;1000000;1000;22;4;622200;359040
NotSoNaiveOrderedMobility;20;2;5.84077;10;1000000;1000;10;4;942855;940325
NotSoNaiveOrderedMobility;20;4;13.02480;10;1000000;1000;12;4;873660;866895
NotSoNaiveOrderedMobility;20;8;23.32833;10;1000000;1000;14;4;777790;631725
NotSoNaiveOrderedMobility;20;16;52.57610;10;1000000;1000;24;4;499880;169400
ZigZagOverNSNMobility;20;2;5.52362;10;1000000;1000;12;4;947430;925125
ZigZagOverNSNMobility;20;4;11.28535;10;1000000;1000;13;4;890095;884870
