Strategy;nPOIs;nUAV;SucessTax;V2V_range;ctRounds;dimX;simumationTimeMS;pathTime;TSP_threads;maxData;minData;globalAvgDelay;GSglobalAvgDelay;nMsgs;tourSize;throughput;TaxPerPathSize;mapName
DADCA-NSN;40;16;25.35243;71;259200;13000;14340;0;4;227775;170650;2241;57;472633;80921;9.781030306927299;31.329853258802487;59
FPPWR;40;16;8.67409;71;259200;13000;15522;0;4;239595;222400;5594;128;162596;186946;3.3464866374218873;4.639892463169863;59
TSPConcorde;40;4;7.84182;71;259200;13000;5938;300;4;239800;237880;1856;50;152077;66444;3.025393899557996;11.80215066470159;60
DADCA-lkh-cutted;40;4;8.12351;71;259200;13000;5988;109;4;249310;230685;1818;79;157726;64038;3.1340682929907784;12.6854446038791;60
DADCA-lkh;40;4;8.04678;71;259200;13000;5757;109;4;249240;230675;3730;50;153900;65869;3.104467032940862;12.216336287757086;60
DADCA-parted-nsn;40;4;6.87601;71;259200;13000;5727;0;4;251290;234875;2139;50;133111;76138;2.6527826896147704;9.030986802229483;60
DADCA-NSN;40;4;7.70843;71;259200;13000;5663;0;4;248985;232155;2540;50;146988;68707;2.97393124380811;11.219278652758266;60
FPPWR;40;4;3.02378;71;259200;13000;5727;15;4;252125;249595;4513;121;57361;152601;1.1665798908798208;1.9814909975429358;60
TSPConcorde;40;8;15.41064;71;259200;13000;7660;219;4;220990;217220;1937;79;297509;65869;5.945462385450006;23.395889573375054;60
DADCA-lkh-cutted;40;8;15.95886;71;259200;13000;7630;125;4;240500;203235;1813;79;309497;64038;6.1569690631668195;24.920927904882095;60
DADCA-lkh;40;8;15.78762;71;259200;13000;7864;125;4;239250;203715;3717;50;300864;65869;6.090901134545041;23.968203161943777;60
DADCA-parted-nsn;40;8;13.46046;71;259200;13000;7488;0;4;242620;211920;2146;50;260242;76138;5.193076869951228;17.679023939312277;60
DADCA-NSN;40;8;14.99334;71;259200;13000;8163;0;4;238715;210215;2625;50;280910;68707;5.784469485882485;21.822150446690152;60
FPPWR;40;8;5.77030;71;259200;13000;7885;15;4;245420;240465;4520;121;109120;152601;2.2261970890965546;3.7813008138467437;60
TSPConcorde;40;12;22.95544;71;259200;13000;9422;234;4;203045;197060;1934;79;443756;65869;8.856265360653865;34.850141667271124;60
DADCA-lkh-cutted;40;12;23.75810;71;259200;13000;9301;125;4;229970;176415;1818;50;460154;64038;9.165934356424327;37.10000601494715;60
DADCA-lkh;40;12;23.54890;71;259200;13000;9238;109;4;230435;176165;3724;50;451187;65869;9.085223944044353;35.7511127586011;60
DADCA-parted-nsn;40;12;20.01905;71;259200;13000;9535;16;4;234885;189835;2144;50;386693;76138;7.723398532759869;26.293111188780347;60
DADCA-NSN;40;12;22.18996;71;259200;13000;10578;0;4;229195;182700;2109;50;413274;68707;8.56094116155121;32.296504709477546;60
FPPWR;40;12;8.50603;71;259200;13000;10438;16;4;238700;231825;4518;121;161483;152601;3.2816466680479355;5.574031732151329;60
TSPConcorde;40;16;30.51273;71;259200;13000;12079;219;4;183295;176370;1935;79;588458;65869;11.771887145633288;46.3233561789028;60
DADCA-lkh-cutted;40;16;31.54495;71;259200;13000;11716;109;4;222015;146140;1820;50;610877;64038;12.17011805079256;49.259730140938686;60
DADCA-lkh;40;16;31.28993;71;259200;13000;11334;125;4;221215;148235;3720;50;599000;65869;12.071732467421125;47.50327248866015;60
DADCA-parted-nsn;40;16;26.77488;71;259200;13000;11936;0;4;228270;165235;2135;79;516998;76138;10.329816458047553;35.16625634933838;60
DADCA-NSN;40;16;29.43789;71;259200;13000;14012;0;4;219360;160940;1981;50;536761;68707;11.357209028730376;42.845540923732855;60
FPPWR;40;16;11.28453;71;259200;13000;14281;15;4;232200;222655;4517;121;213314;152601;4.353599275072399;7.394793822443926;60
TSPConcorde;40;4;7.98351;71;259200;13000;5897;171;4;239725;237575;1970;157;154260;63720;3.0800566915294914;12.529044168933524;61
DADCA-lkh-cutted;40;4;8.05975;71;259200;13000;5787;63;4;249150;230910;1842;85;155726;64962;3.109471897147917;12.406870412560268;61
DADCA-lkh;40;4;8.35340;71;259200;13000;5665;63;4;248490;230055;3626;85;159814;63720;3.2227604404816343;13.10953399517953;61
DADCA-parted-nsn;40;4;6.29273;71;259200;13000;5667;0;4;251355;237455;2278;85;121755;83693;2.4277498547287015;7.518821912772626;61
DADCA-NSN;40;4;7.25077;71;259200;13000;5877;0;4;249750;234370;2752;85;137521;73627;2.797365588324949;9.84797914479507;61
FPPWR;40;4;2.82813;71;259200;13000;5679;16;4;252545;251375;4910;743;53688;157794;1.0910976080246928;1.7922893139156137;61
TSPConcorde;40;8;15.64651;71;259200;13000;7738;187;4;220565;217105;1794;85;303065;65166;6.036461607891327;24.010233078068808;61
DADCA-lkh-cutted;40;8;15.89742;71;259200;13000;7538;62;4;240040;203235;1840;85;306751;64962;6.1332657285951075;24.47188320636452;61
DADCA-lkh;40;8;16.47541;71;259200;13000;7516;63;4;237770;200500;3619;85;314671;63720;6.356251964734795;25.85594019553137;61
DADCA-parted-nsn;40;8;12.30194;71;259200;13000;7550;0;4;244115;216505;2276;85;237180;83693;4.746118309184957;14.698885996926158;61
DADCA-NSN;40;8;14.15379;71;259200;13000;8193;0;4;240120;210425;2391;85;269259;73627;5.460567326103108;19.22364147562614;61
FPPWR;40;8;5.33285;71;259200;13000;7942;16;4;246285;244350;4902;743;101254;157794;2.0574271142927913;3.379628553840396;61
TSPConcorde;40;12;23.35711;71;259200;13000;9791;174;4;201850;196285;1796;85;451537;65166;9.011230096641139;35.84247676778356;61
DADCA-lkh-cutted;40;12;23.73370;71;259200;13000;9399;62;4;230575;175190;1846;85;458305;64962;9.156520002190977;36.53474315088669;61
DADCA-lkh;40;12;24.52667;71;259200;13000;9253;63;4;227775;173350;3621;85;470397;63720;9.462449303888507;38.49131920225833;61
DADCA-parted-nsn;40;12;18.30999;71;259200;13000;9829;0;4;237195;195880;2282;151;353296;83693;7.064040233005639;21.877567160874406;61
DADCA-NSN;40;12;18.55734;71;259200;13000;11768;0;4;232380;191015;2135;85;296089;73627;7.159467550916401;25.204530799808914;61
FPPWR;40;12;7.84867;71;259200;13000;10577;16;4;240175;237620;4888;743;148499;157794;3.028035872485138;4.973997098420394;61
TSPConcorde;40;16;31.13074;71;259200;13000;11452;187;4;182620;175770;1969;157;601560;63720;12.010315899586573;48.855522303403006;61
DADCA-lkh-cutted;40;16;31.61748;71;259200;13000;11782;47;4;223495;147540;1837;85;610556;64962;12.198100637288524;48.670725734817054;61
DADCA-lkh;40;16;32.57475;71;259200;13000;11952;63;4;216795;144800;3612;85;625766;63720;12.56741868379439;51.121703120519555;61
DADCA-parted-nsn;40;16;24.38667;71;259200;13000;12560;0;4;230510;174675;2267;85;470898;83693;9.408437702427221;29.138243968660888;61
DADCA-NSN;40;16;27.64468;71;259200;13000;14404;0;4;222460;163460;2153;85;507221;73627;10.665384230681298;37.546926977774355;61
FPPWR;40;16;10.42959;71;259200;13000;14324;16;4;233590;230150;4898;743;197961;157794;4.023761978928516;6.60962460510711;61
TSPConcorde;40;4;8.74373;71;259200;13000;6099;265;4;237960;235180;1737;181;168574;56973;3.373352897328912;15.347148140130484;62
DADCA-lkh-cutted;40;4;8.82740;71;259200;13000;5930;62;4;248260;228515;1683;204;170357;58821;3.4056333411922712;15.007228065436438;62
DADCA-lkh;40;4;9.32142;71;259200;13000;5869;47;4;247480;226800;3259;181;178326;56505;3.5962275008097073;16.496631593839062;62
DADCA-parted-nsn;40;4;8.04041;71;259200;13000;5790;0;4;248640;230610;1841;204;155081;65310;3.1020111144452054;12.311151138634163;62
DADCA-NSN;40;4;8.31988;71;259200;13000;5928;0;4;248675;230040;2542;181;156036;64253;3.20982965749314;12.948622589174388;62
FPPWR;40;4;2.80382;71;259200;13000;5650;15;4;252350;249725;4833;676;53028;161821;1.0817204646776404;1.7326672338228313;62
TSPConcorde;40;8;17.22106;71;259200;13000;7661;171;4;216395;212370;1712;204;331608;56505;6.643929326703246;30.477063648906846;62
DADCA-lkh-cutted;40;8;17.39058;71;259200;13000;7379;62;4;237950;198725;1683;204;336002;58821;6.709327459371665;29.56525182280369;62
DADCA-lkh;40;8;18.37466;71;259200;13000;7690;63;4;236725;194480;3256;181;350442;56505;7.088990132268328;32.51864865558713;62
DADCA-parted-nsn;40;8;15.81337;71;259200;13000;7520;0;4;239845;202585;1843;204;305567;65310;6.100836441186557;24.212782201126252;62
DADCA-NSN;40;8;16.33382;71;259200;13000;8410;0;4;238000;201230;2080;181;305535;64253;6.301626383649596;25.42109409120158;62
FPPWR;40;8;5.32084;71;259200;13000;7943;15;4;246465;241210;4840;676;100309;161821;2.0527943589487108;3.2881041264082276;62
TSPConcorde;40;12;25.66430;71;259200;13000;9447;172;4;195605;189405;1737;181;496112;56973;9.901351707771298;45.04643186516982;62
DADCA-lkh-cutted;40;12;25.88016;71;259200;13000;9517;62;4;228210;168555;1685;181;502768;58821;9.984629671305825;43.99816410469849;62
DADCA-lkh;40;12;27.42091;71;259200;13000;9555;63;4;225370;162360;3255;181;528062;56505;10.579054974470353;48.52829040585285;62
DADCA-parted-nsn;40;12;23.51577;71;259200;13000;9397;0;4;229235;174850;1849;181;454180;65310;9.07244200460105;36.00638443718561;62
DADCA-NSN;40;12;24.10745;71;259200;13000;11017;15;4;228345;173605;1973;180;439208;64253;9.30071218659503;37.51956482600706;62
FPPWR;40;12;7.85450;71;259200;13000;10682;16;4;240025;232570;4840;676;148590;161821;3.0302871311061597;4.853822584106615;62
TSPConcorde;40;16;34.20052;71;259200;13000;11844;172;4;174740;166385;1737;181;659633;56973;13.194645383230453;60.02934869733617;62
DADCA-lkh-cutted;40;16;34.45284;71;259200;13000;11643;62;4;219490;138385;1685;204;666637;58821;13.291989061785554;58.572339212437996;62
DADCA-lkh;40;16;36.44980;71;259200;13000;11638;46;4;214935;129755;3255;181;699435;56505;14.062421857138775;64.50720724485214;62
DADCA-parted-nsn;40;16;31.15905;71;259200;13000;11743;0;4;220990;145975;1853;181;601286;65310;12.02123729471498;47.70945807365064;62
DADCA-NSN;40;16;31.77001;71;259200;13000;14653;0;4;217655;145885;1859;181;569472;64253;12.256949653968528;49.445183109094394;62
FPPWR;40;16;10.38334;71;259200;13000;14698;16;4;234515;223830;4840;676;196137;161821;4.005919358948712;6.4165608780041286;62
TSPConcorde;40;4;8.21986;71;259200;13000;5915;234;4;238850;236660;1920;188;158925;60248;3.171241968402301;13.643372696353016;63
DADCA-lkh-cutted;40;4;8.19464;71;259200;13000;5616;78;4;249100;230410;1778;188;158571;63113;3.1615113216354214;12.984071975154109;63
DADCA-lkh;40;4;8.73939;71;259200;13000;5616;78;4;248315;228880;3448;50;168009;60248;3.3716784074455126;14.505693852242015;63
DADCA-parted-nsn;40;4;7.86236;71;259200;13000;5819;0;4;249335;231590;1914;50;152955;66443;3.0333198183394305;11.833248000746208;63
DADCA-NSN;40;4;7.93760;71;259200;13000;6039;0;4;248150;231130;2486;50;150098;66246;3.062344309651728;11.982001102885125;63
FPPWR;40;4;3.05194;71;259200;13000;5790;15;4;251900;248895;4463;251;57911;146679;1.1774454696787828;2.0806922991071692;63
TSPConcorde;40;8;16.09872;71;259200;13000;7525;234;4;219190;215255;1696;50;311620;63011;6.21092484829866;25.549058429147493;63
DADCA-lkh-cutted;40;8;16.16671;71;259200;13000;7550;78;4;240135;201305;1780;188;312970;63113;6.237158523138623;25.615506935140637;63
DADCA-lkh;40;8;17.13715;71;259200;13000;7600;62;4;237990;200265;3442;50;328094;60248;6.611555855624141;28.444351310877995;63
DADCA-parted-nsn;40;8;15.42014;71;259200;13000;7491;0;4;240225;203900;1912;50;298182;66443;5.949127657750343;23.208071412923694;63
DADCA-NSN;40;8;15.54263;71;259200;13000;8083;0;4;237880;203415;2039;50;294864;66246;5.996385483348574;23.461991928327;63
FPPWR;40;8;5.84230;71;259200;13000;7740;16;4;244915;239150;4452;251;111249;146679;2.253975015717879;3.9830536346312306;63
TSPConcorde;40;12;24.06226;71;259200;13000;9514;234;4;199585;193825;1696;50;465241;63011;9.283278886364503;38.18739406366633;63
DADCA-lkh-cutted;40;12;24.12394;71;259200;13000;9331;78;4;231120;173855;1775;50;466699;63113;9.307075248151957;38.22340729043125;63
DADCA-lkh;40;12;25.55768;71;259200;13000;9132;62;4;227560;170170;3441;50;490438;60248;9.860215072969059;42.420789850510886;63
DADCA-parted-nsn;40;12;22.88556;71;259200;13000;9300;0;4;231790;177460;1923;188;442788;66443;8.829306073531097;34.44390130275966;63
DADCA-NSN;40;12;18.17294;71;259200;13000;11701;16;4;233965;56870;2059;50;239146;66246;7.011163563576438;27.432503029300072;63
FPPWR;40;12;8.60209;71;259200;13000;10783;15;4;238300;229170;4452;251;163149;146679;3.3187087108005637;5.864570237317585;63
TSPConcorde;40;16;31.98177;71;259200;13000;11268;234;4;179180;172100;1699;50;619112;63011;12.338646154835391;50.75585347531913;63
DADCA-lkh-cutted;40;16;32.13272;71;259200;13000;11502;78;4;222965;144175;1773;50;621782;63113;12.39688119189148;50.912991062669676;63
DADCA-lkh;40;16;34.03921;71;259200;13000;11787;93;4;217635;141220;3440;50;653431;60248;13.132410175897347;56.498484889002;63
DADCA-parted-nsn;40;16;30.33927;71;259200;13000;11237;0;4;223930;150490;1929;188;587054;66443;11.704963366626657;45.66209389446036;63
DADCA-NSN;40;16;30.35166;71;259200;13000;13406;0;4;217335;157110;1870;50;561345;66246;11.70974496551593;45.816591115867055;63
FPPWR;40;16;11.40611;71;259200;13000;14714;15;4;231450;220205;4459;251;216674;146679;4.400503597250802;7.776236082925354;63
TSPConcorde;40;4;7.59013;71;259200;13000;5788;187;4;240830;238335;2078;289;147446;64795;2.92829209176383;11.714072230653365;64
DADCA-lkh-cutted;40;4;7.47053;71;259200;13000;5743;47;4;250225;233160;1960;62;144860;70059;2.8821505927545346;10.663204351217908;64
DADCA-lkh;40;4;8.19985;71;259200;13000;5990;46;4;248600;230920;3672;62;158112;64795;3.163520709495502;12.655059308607672;64
DADCA-parted-nsn;40;4;6.57051;71;259200;13000;5601;0;4;251165;236160;2200;198;127146;78538;2.5349172072664246;8.366020781321872;64
DADCA-NSN;40;4;7.41522;71;259200;13000;5803;0;4;249980;233635;2780;62;143092;71637;2.860810149462736;10.351103350792762;64
FPPWR;40;4;2.83681;71;259200;13000;5702;0;4;252485;250645;4643;611;53506;159505;1.094446587791495;1.778505724306796;64
TSPConcorde;40;8;14.73341;71;259200;13000;7727;187;4;223380;218990;1873;62;285395;69331;5.684186147309861;21.250826461218157;64
DADCA-lkh-cutted;40;8;14.69338;71;259200;13000;7442;47;4;242690;208505;1955;62;284020;70059;5.668743629496266;20.972870705625716;64
DADCA-lkh;40;8;16.10190;71;259200;13000;7410;47;4;238775;202210;3665;62;311432;64795;6.212152807546485;24.850528709253012;64
DADCA-parted-nsn;40;8;12.84279;71;259200;13000;7535;0;4;243345;213470;2202;198;248006;78538;4.954778354099983;16.352320524876056;64
DADCA-NSN;40;8;14.45939;71;259200;13000;8256;0;4;241095;210280;2550;62;275145;71637;5.578470019337755;20.184254351973784;64
FPPWR;40;8;5.37857;71;259200;13000;7910;16;4;246375;242600;4642;611;101792;159505;2.0750650743979557;3.3720376620416292;64
TSPConcorde;40;12;21.99412;71;259200;13000;9458;187;4;205115;200005;1872;62;425239;69331;8.485384456923484;31.723351044043316;64
DADCA-lkh-cutted;40;12;21.93711;71;259200;13000;9265;47;4;233350;183265;1959;289;423119;70059;8.463392823121474;31.312342736166457;64
DADCA-lkh;40;12;24.04866;71;259200;13000;9193;46;4;228335;175680;3669;62;460968;64795;9.278032151396511;37.114992416729315;64
DADCA-parted-nsn;40;12;19.07909;71;259200;13000;9550;0;4;235535;192170;2212;62;368996;78538;7.360759840344461;24.29281304104108;64
DADCA-NSN;40;12;21.39791;71;259200;13000;10563;15;4;231905;186115;2200;62;395811;71637;8.255365363273508;29.869909434516988;64
FPPWR;40;12;7.96644;71;259200;13000;10798;15;4;240000;234505;4645;611;150459;159505;3.0734703646547774;4.994473643575551;64
TSPConcorde;40;16;29.51215;71;259200;13000;11447;187;4;186245;179230;2078;289;573270;64795;11.385861411179699;45.54696007065017;64
DADCA-lkh-cutted;40;16;29.12476;71;259200;13000;11845;19;4;225575;157050;1958;62;562806;70059;11.236403886364503;41.57175933635477;64
DADCA-lkh;40;16;31.98905;71;259200;13000;11328;47;4;218080;146870;3664;62;614069;64795;12.341455576750878;49.369631692164944;64
DADCA-parted-nsn;40;16;25.31983;71;259200;13000;11983;15;4;228910;169990;2217;62;488349;78538;9.768453027358634;32.23895470589215;64
DADCA-NSN;40;16;28.25945;71;259200;13000;13171;0;4;222520;162335;2092;61;527029;71637;10.902566419943605;39.44812340060838;64
FPPWR;40;16;10.48201;71;259200;13000;14552;0;4;233700;226900;4645;611;198520;159505;4.043986095631384;6.571588326307356;64
TSPConcorde;40;4;7.67732;71;259200;13000;5949;190;4;240450;238340;1964;89;148685;67656;2.9619307329770623;11.347588476818826;65
DADCA-lkh-cutted;40;4;7.68557;71;259200;13000;5807;63;4;249750;232390;1925;135;149708;68562;2.965112263755526;11.209665686027716;65
DADCA-lkh;40;4;7.99759;71;259200;13000;5679;62;4;249530;231290;3776;89;155250;66730;3.0854894809289766;11.984997354365213;65
DADCA-parted-nsn;40;4;7.07287;71;259200;13000;5616;0;4;249985;234045;2075;89;137754;74551;2.728730108548622;9.48728848889757;65
DADCA-NSN;40;4;6.29326;71;259200;13000;5778;0;4;251110;237255;2808;89;121789;83508;2.4279545146033374;7.536114027221165;65
FPPWR;40;4;2.77064;71;259200;13000;5806;16;4;252485;251455;4633;752;52617;159258;1.0689199197911923;1.739718213275798;65
TSPConcorde;40;8;15.09606;71;259200;13000;7550;202;4;221860;218265;1926;135;291789;66730;5.824099079789666;22.622605746762794;65
DADCA-lkh-cutted;40;8;15.07099;71;259200;13000;7531;63;4;239645;205950;1922;135;292585;68562;5.814424249352233;21.981546125143648;65
DADCA-lkh;40;8;15.71161;71;259200;13000;7476;62;4;240315;204960;3770;89;304483;66730;6.061578956142355;23.54505118285776;65
DADCA-parted-nsn;40;8;13.80975;71;259200;13000;7479;0;4;242650;210105;2070;89;267561;74551;5.327836094678785;18.523897945577406;65
DADCA-NSN;40;8;12.23298;71;259200;13000;8034;16;4;242705;217730;2354;89;226976;83508;4.719512525482015;14.648867732491958;65
FPPWR;40;8;5.28771;71;259200;13000;7894;16;4;246535;244240;4633;752;100713;159258;2.0400124195054126;3.320217628852572;65
TSPConcorde;40;12;22.52156;71;259200;13000;9440;187;4;204315;198615;1965;89;435315;67656;8.68887218864312;33.28833616081791;65
DADCA-lkh-cutted;40;12;22.42385;71;259200;13000;9480;62;4;230880;179450;1923;135;434230;68562;8.651177560823426;32.70594824779662;65
DADCA-lkh;40;12;23.40697;71;259200;13000;9346;62;4;230580;179370;3767;89;447507;66730;9.030468124857109;35.07713678949442;65
DADCA-parted-nsn;40;12;20.48028;71;259200;13000;9485;0;4;232765;183595;2080;89;394862;74551;7.901340991036045;27.47149716135991;65
DADCA-NSN;40;12;18.15548;71;259200;13000;10549;0;4;234705;198250;2160;89;343491;83508;7.004428393156533;21.741004927745525;65
FPPWR;40;12;7.80025;71;259200;13000;10829;15;4;240200;237615;4625;752;148135;159258;3.009356007563632;4.897870607193945;65
TSPConcorde;40;16;29.95756;71;259200;13000;11843;187;4;185520;178775;1965;89;579213;67656;11.557701284103034;44.279238690426666;65
DADCA-lkh-cutted;40;16;29.86111;71;259200;13000;11994;62;4;222845;154295;1921;89;577467;68562;11.520490397805213;43.55344230202024;65
DADCA-lkh;40;16;31.10118;71;259200;13000;12151;47;4;221320;153000;3763;89;595828;66730;11.99891076293629;46.60748793276017;65
DADCA-parted-nsn;40;16;27.27720;71;259200;13000;11874;0;4;225950;161870;2076;89;527470;74551;10.523610753886604;36.588642773502805;65
DADCA-NSN;40;16;23.94314;71;259200;13000;14057;0;4;226650;179835;2091;89;447284;83508;9.237323441786696;28.67167500252804;65
FPPWR;40;16;10.29851;71;259200;13000;14551;15;4;234180;230780;4627;752;196536;159258;3.9731923844497796;6.466560336368553;65
TSPConcorde;40;4;7.52758;71;259200;13000;5881;203;4;241040;238740;2027;241;145228;66356;2.9041608319996968;11.344241480112142;66
DADCA-lkh-cutted;40;4;7.56563;71;259200;13000;5616;62;4;249680;231720;1939;103;145832;69165;2.918840526644184;10.938530535764803;66
DADCA-lkh;40;4;8.03323;71;259200;13000;5603;63;4;249815;231500;3760;103;154971;66356;3.0992389034160173;12.106256009485678;66
DADCA-parted-nsn;40;4;6.38228;71;259200;13000;5635;0;4;250845;236300;2312;103;123238;82859;2.462300162656225;7.7025815199374055;66
DADCA-NSN;40;4;7.49802;71;259200;13000;5818;0;4;249180;232985;2778;103;144801;70305;2.8927556953494133;10.664992194503492;66
FPPWR;40;4;2.97690;71;259200;13000;5569;15;4;252140;248770;4819;805;56511;151363;1.1484954001390795;1.966729040228123;66
