;;;SucessTax;SucessTax;SucessTax;SucessTax;SucessTax;SucessTax;SucessTax;SucessTax;pathTime;pathTime;pathTime;pathTime;pathTime;pathTime;pathTime;pathTime;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;globalAvgDelay;tourSize;tourSize;tourSize;tourSize;tourSize;tourSize;tourSize;tourSize;memory;memory;memory;memory;memory;memory;memory;memory;validRVZ;validRVZ;validRVZ;validRVZ;validRVZ;validRVZ;validRVZ;validRVZ;totRVZ;totRVZ;totRVZ;totRVZ;totRVZ;totRVZ;totRVZ;totRVZ;msgsRVZ;msgsRVZ;msgsRVZ;msgsRVZ;msgsRVZ;msgsRVZ;msgsRVZ;msgsRVZ;msgsRVZbyUAVs;msgsRVZbyUAVs;msgsRVZbyUAVs;msgsRVZbyUAVs;msgsRVZbyUAVs;msgsRVZbyUAVs;msgsRVZbyUAVs;msgsRVZbyUAVs;msgsRVZbyUAVsXEnergy;msgsRVZbyUAVsXEnergy;msgsRVZbyUAVsXEnergy;msgsRVZbyUAVsXEnergy;msgsRVZbyUAVsXEnergy;msgsRVZbyUAVsXEnergy;msgsRVZbyUAVsXEnergy;msgsRVZbyUAVsXEnergy;mapName;mapName;mapName;mapName;mapName;mapName;mapName;mapName
;;;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max;count;mean;std;min;25%;50%;75%;max
Strategy;nUAV;nPOIs;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
TSP-based;2;48;200.0;2.7816788;0.11867224831933465;2.49373;2.7139675;2.77223;2.8669125;3.1766400000000004;200.0;0.001107583333333334;0.00027544085519844586;0.0008;0.0009333333333333333;0.001;0.0012041666666666668;0.00215;200.0;4007.48;265.5994823510121;3289.0;3840.0;3993.5;4175.0;4725.0;200.0;75326.7;3154.6984071700103;66073.0;73076.5;75462.0;77087.25;84124.0;200.0;7012895.88;437120.9794418549;6501360.0;6502032.0;7152024.0;7152324.0;7818792.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;2;50;200.0;2.7253547499999997;0.11419857418403183;2.43978;2.6505125;2.71931;2.7884025;3.12203;200.0;0.0006428333333333334;0.00013932827205028476;0.00046666666666666666;0.00055;0.0006083333333333333;0.0007;0.0012000000000000001;200.0;4076.34;267.85562825511005;3320.0;3903.25;4061.0;4255.75;4830.0;200.0;76668.62;3148.4955321837288;66757.0;74806.25;76625.0;78717.75;85237.0;200.0;650271.8;583082.0878969375;0.0;0.0;650272.0;1300408.0;1301424.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;2;80;200.0;2.1536012000000015;0.07515882620385785;1.998;2.109425;2.1429549999999997;2.1948800000000004;2.53262;200.0;0.0011215833333333342;0.0002687980022184872;0.0008;0.00095;0.001;0.0012666666666666668;0.0020833333333333333;200.0;5081.94;238.25864582750776;4391.0;4920.5;5084.5;5263.0;5744.0;200.0;93447.955;2905.483399003413;84149.0;91745.5;93676.0;95210.75;100042.0;200.0;7299103.2;458483.56374877703;6501552.0;7151886.0;7152264.0;7802202.0;8452480.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;2;160;200.0;1.4664922000000007;0.04002746312447124;1.36087;1.4403675;1.4637;1.4860675;1.68535;200.0;0.0011304166666666667;0.00026245861921581076;0.0008166666666666667;0.00095;0.0010333333333333334;0.0013000000000000002;0.0022500000000000003;200.0;7192.105;236.32056836033283;6623.0;7028.0;7177.0;7333.5;7942.0;200.0;127331.845;2766.2454428748956;120909.0;125603.75;127346.0;129288.0;137229.0;200.0;7669958.32;458480.25610901345;6501872.0;7152494.0;7802300.0;7802640.0;8477528.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;2;250;200.0;1.1188293000000002;0.02583624081026554;1.06461;1.1052425000000001;1.116655;1.12774;1.25465;200.0;0.0006920000000000002;0.00012366495323595043;0.0005;0.0006000000000000001;0.0006666666666666668;0.0007666666666666667;0.0013166666666666667;200.0;9148.54;213.5533741669526;8554.0;9012.0;9159.5;9300.25;9768.0;200.0;156660.345;2575.7392588581474;149071.0;155148.0;156687.0;158230.75;163809.0;200.0;651355.44;3910.238487810921;650112.0;650112.0;650248.0;650248.0;667552.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;2;320;200.0;0.9559379500000001;0.021180168696864485;0.9205700000000001;0.9437450000000001;0.9523599999999999;0.9652275;1.06853;200.0;0.0014548333333333338;0.00027335411736153457;0.001;0.0012666666666666668;0.001375;0.0015708333333333334;0.0025333333333333336;200.0;10475.605;210.6328558769366;9869.0;10314.75;10482.0;10615.75;11005.0;200.0;175798.445;2488.0698007980436;167271.0;173991.5;175932.0;177448.75;181984.0;200.0;-14808099.36;534669.9228702703;-16241280.0;-15159230.0;-14757832.0;-14352284.0;-13864952.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;2;500;200.0;0.7045970999999998;0.015316049242936659;0.68189;0.6964675;0.703095;0.7083725000000001;0.79827;200.0;0.0008592500000000004;0.00014635624126732902;0.0005333333333333334;0.00075;0.0008500000000000001;0.0009833333333333335;0.0014333333333333333;200.0;13524.51;225.9804320696639;13010.0;13349.25;13521.0;13669.75;14386.0;200.0;217806.845;2544.687122957107;210990.0;216348.5;217840.5;219561.25;224136.0;200.0;999769.8;89066.53889194838;650272.0;975328.0;975384.0;975496.0;1301424.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;4;16;200.0;8.79094915;0.6907554637578587;7.285639999999999;8.2603625;8.71395;9.3330725;10.6121;200.0;0.0015098333333333333;0.00043071360547187483;0.0007666666666666667;0.0011833333333333333;0.00135;0.0018041666666666668;0.002916666666666667;200.0;2592.305;325.1198340728195;1744.0;2362.75;2562.0;2822.5;3584.0;200.0;49631.78;3716.968763055137;41068.0;46627.5;49763.0;52668.25;58555.0;200.0;7674126.08;281129.47685795213;6509944.0;7810136.0;7810424.0;7810610.0;7821576.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;4;32;200.0;6.50669775;0.3596727398656308;5.74339;6.2751675;6.482990000000001;6.7257875;7.688619999999999;200.0;0.0020169166666666664;0.001349127018339498;0.0011333333333333334;0.0014833333333333335;0.0017083333333333334;0.0021375;0.014533333333333334;200.0;3374.17;272.0124721867099;2624.0;3220.75;3369.0;3543.0;4166.0;200.0;64115.64;3364.4384988378547;54364.0;62082.75;64136.0;66127.75;72422.0;200.0;8317720.32;272087.9247802698;7810296.0;8460588.0;8460888.0;8461936.0;8493808.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;4;48;200.0;5.354196449999998;0.2378298541912276;4.78419;5.2142725;5.33249;5.5172375;6.14427;200.0;0.0026364999999999995;0.0017041909699585362;0.0013833333333333334;0.0019291666666666667;0.0022583333333333335;0.0028833333333333332;0.021016666666666666;200.0;4006.92;265.71497102938275;3291.0;3837.0;3993.5;4175.0;4717.0;200.0;75326.7;3154.6984071700103;66073.0;73076.5;75462.0;77087.25;84124.0;200.0;8944964.04;282447.41174115;8452216.0;8948222.0;9102884.0;9106846.0;9135776.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;4;50;200.0;5.240018949999996;0.22958834957746882;4.67014;5.0859175;5.230845;5.3691075;6.039969999999999;200.0;0.0014267500000000012;0.0022010478555631323;0.0005166666666666667;0.0006333333333333334;0.0008833333333333334;0.0016666666666666668;0.0241;200.0;4075.925;266.8312650252494;3320.0;3902.25;4065.0;4253.25;4817.0;200.0;76668.62;3148.4955321837288;66757.0;74806.25;76625.0;78717.75;85237.0;200.0;1454602.64;283577.70658702374;653216.0;1300376.0;1300512.0;1317072.0;1953776.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;4;80;200.0;4.098133300000001;0.1445556874077239;3.7920800000000003;4.0126025;4.078945;4.178257500000001;4.73522;200.0;0.0042941666666666675;0.004331003029526114;0.0020166666666666666;0.002775;0.0033333333333333335;0.004291666666666667;0.048233333333333336;200.0;5080.54;239.0348020329143;4378.0;4915.75;5083.5;5257.25;5763.0;200.0;93447.955;2905.483399003413;84149.0;91745.5;93676.0;95210.75;100042.0;200.0;9960577.32;444713.8073119013;9102104.0;9752890.0;9767416.0;10403714.0;10446416.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;4;160;200.0;2.729462599999999;0.07516393449978145;2.5175400000000003;2.6797649999999997;2.72837;2.7714600000000003;3.09479;200.0;0.014002999999999995;0.015267661397011007;0.003316666666666667;0.006233333333333334;0.008466666666666667;0.0145625;0.11786666666666668;200.0;7190.435;238.891463707184;6608.0;7024.75;7165.0;7338.5;7941.0;200.0;127331.845;2766.2454428748956;120909.0;125603.75;127346.0;129288.0;137229.0;200.0;-11283878.28;412822.6284662098;-12323032.0;-11557920.0;-11250836.0;-10943962.0;-10527512.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;4;250;200.0;2.0395190000000003;0.0462673168124663;1.92788;2.0111525;2.0349;2.0594575;2.2462299999999997;200.0;0.05074116666666664;0.05713326384714974;0.0056500000000000005;0.013620833333333334;0.024900000000000002;0.06582083333333333;0.30778333333333335;200.0;9144.405;213.20469550628957;8556.0;9007.25;9151.5;9297.75;9779.0;200.0;156660.345;2575.7392588581474;149071.0;155148.0;156687.0;158230.75;163809.0;200.0;-12331032.52;365269.5297606238;-13224248.0;-12622420.0;-12172176.0;-12039014.0;-11796784.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;4;320;200.0;1.7171178999999994;0.036930575185170574;1.64245;1.6939049999999998;1.712915;1.73638;1.8879400000000002;200.0;0.09407183333333334;0.09835064296148767;0.008733333333333334;0.02390416666666667;0.05696666666666667;0.12589583333333332;0.5672333333333334;200.0;10471.555;211.64687328153295;9861.0;10311.0;10475.5;10613.25;11001.0;200.0;175798.445;2488.0698007980436;167271.0;173991.5;175932.0;177448.75;181984.0;200.0;4246165.92;304407.01309414353;3231864.0;4198874.0;4339276.0;4443624.0;4736464.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;4;500;200.0;1.2223177500000002;0.026045567383706496;1.17587;1.2068375;1.21989;1.2305225;1.36693;200.0;0.30917958333333323;0.4123925649492891;0.02036666666666667;0.069725;0.17385833333333334;0.36636250000000004;2.882016666666667;200.0;13519.525;214.31684001630126;13009.0;13358.75;13521.0;13667.75;14127.0;200.0;217806.845;2544.687122957107;210990.0;216348.5;217840.5;219561.25;224136.0;200.0;12478695.48;302697.3726381181;11430176.0;12232748.0;12582292.0;12718628.0;12985528.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;8;16;200.0;17.3816968;1.382927399895115;14.41804;16.2651575;17.24929;18.485785;21.04842;200.0;0.0010413333333333344;0.0002656858007564915;0.0007333333333333333;0.0008625000000000001;0.00095;0.0011833333333333333;0.0024000000000000002;200.0;2591.645;324.9189755591262;1744.0;2365.0;2558.5;2823.25;3579.0;200.0;49631.78;3716.968763055137;41068.0;46627.5;49763.0;52668.25;58555.0;200.0;6580333.48;435318.60253951285;5851296.0;6501706.0;6502004.0;7151946.0;7168368.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;8;32;200.0;12.80006704999999;0.7210436382306984;11.22233;12.341487500000001;12.767890000000001;13.246077499999998;15.16565;200.0;0.0010590000000000003;0.00025669614136054203;0.0007666666666666667;0.0009000000000000001;0.0009666666666666667;0.0011708333333333334;0.00215;200.0;3373.945;272.07784500712035;2625.0;3220.75;3370.0;3538.25;4163.0;200.0;64115.64;3364.4384988378547;54364.0;62082.75;64136.0;66127.75;72422.0;200.0;6879490.68;414178.80575483345;6501416.0;6501982.0;6834948.0;7152256.0;7810248.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;8;48;200.0;10.497477350000004;0.47868497664414084;9.32742;10.2106;10.44076;10.803142500000002;12.094669999999999;200.0;0.0011135833333333336;0.00029974434248918085;0.0008;0.0009166666666666668;0.0009916666666666667;0.00125;0.0024333333333333334;200.0;4007.155;265.3529951501883;3297.0;3837.5;3994.0;4178.25;4724.0;200.0;75326.7;3154.6984071700103;66073.0;73076.5;75462.0;77087.25;84124.0;200.0;7232217.44;466114.9029264532;6503184.0;7153752.0;7154124.0;7804034.0;7829576.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;8;50;200.0;10.270046450000002;0.45780530272366554;9.16821;9.961640000000001;10.258815;10.527109999999999;11.87068;200.0;0.0006461666666666667;0.00014647076531556488;0.00046666666666666666;0.00055;0.0006000000000000001;0.0007;0.0013666666666666666;200.0;4075.855;267.85697821579043;3318.0;3899.0;4059.5;4252.0;4830.0;200.0;76668.62;3148.4955321837288;66757.0;74806.25;76625.0;78717.75;85237.0;200.0;1042618.48;318848.7438381487;650112.0;650248.0;1302288.0;1302288.0;1302288.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;8;80;200.0;7.985693399999995;0.2838928356300142;7.367089999999999;7.822125;7.946289999999999;8.15607;9.02713;200.0;0.0011489166666666672;0.0002795469609029648;0.0007833333333333334;0.00095;0.0010333333333333334;0.0013166666666666667;0.0022833333333333334;200.0;5080.575;238.49801022104353;4383.0;4916.5;5080.0;5261.0;5757.0;200.0;93447.955;2905.483399003413;84149.0;91745.5;93676.0;95210.75;100042.0;200.0;7572254.64;422274.69471243804;6501736.0;7152186.0;7802220.0;7802576.0;8469264.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;8;160;200.0;5.253366700000002;0.13993302053945844;4.82979;5.1542975;5.25182;5.3401575;5.797619999999999;200.0;0.0011272500000000006;0.00023868110469322197;0.0008166666666666667;0.0009666666666666667;0.0010333333333333334;0.0012666666666666668;0.0020666666666666667;200.0;7190.185;239.28921290367504;6587.0;7028.75;7170.5;7336.0;7945.0;200.0;127331.845;2766.2454428748956;120909.0;125603.75;127346.0;129288.0;137229.0;200.0;7898363.24;453875.6461664111;7151800.0;7802212.0;7802560.0;8452544.0;8492392.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;8;250;200.0;3.87880015;0.08330541783510183;3.65691;3.8263174999999996;3.8730649999999995;3.92184;4.14914;200.0;0.0007084166666666665;0.00011602476559405656;0.0005;0.0006333333333333334;0.0007;0.0007833333333333334;0.0014833333333333335;200.0;9143.89;212.61865241973464;8563.0;9005.5;9147.5;9296.5;9777.0;200.0;156660.345;2575.7392588581474;149071.0;155148.0;156687.0;158230.75;163809.0;200.0;767290.68;266875.6682695318;0.0;650248.0;650248.0;650248.0;1301400.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;8;320;200.0;3.2384146499999997;0.06446523823410878;3.09229;3.1944600000000003;3.232175;3.2815725;3.4510400000000003;200.0;0.0014534999999999997;0.00026665405120913173;0.0009666666666666667;0.0012666666666666668;0.0013833333333333334;0.0016;0.0025;200.0;10471.74;211.1852229488602;9870.0;10312.75;10468.5;10617.25;11011.0;200.0;175798.445;2488.0698007980436;167271.0;173991.5;175932.0;177448.75;181984.0;200.0;-14495440.28;506272.58688095806;-16110712.0;-14948568.0;-14523704.0;-14048686.0;-13430824.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;8;500;200.0;2.2563873999999995;0.04312281458728836;2.1649;2.2272974999999997;2.254365;2.2745075;2.4416;200.0;0.000865666666666667;0.00015670069839576962;0.00055;0.00075;0.0008666666666666667;0.0009833333333333335;0.0017000000000000001;200.0;13516.245;212.9740470068888;13019.0;13348.0;13515.0;13663.0;14114.0;200.0;217806.845;2544.687122957107;210990.0;216348.5;217840.5;219561.25;224136.0;200.0;919822.84;124583.52324015016;650112.0;975208.0;975344.0;975464.0;999992.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;16;16;200.0;34.558667299999996;2.757227174430281;28.63727;32.400684999999996;34.287229999999994;36.7321025;41.86753;200.0;0.0010289166666666673;0.00025280932703270484;0.0007333333333333333;0.0008500000000000001;0.00095;0.0011541666666666666;0.0023;200.0;2591.87;325.2973948179985;1743.0;2365.0;2559.0;2824.0;3583.0;200.0;49631.78;3716.968763055137;41068.0;46627.5;49763.0;52668.25;58555.0;200.0;6635525.88;429153.71671338246;5851304.0;6501848.0;6502128.0;7152108.0;7170472.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;16;32;200.0;25.393371849999994;1.4456885465132787;22.217879999999997;24.48336;25.30855;26.283984999999998;30.166079999999997;200.0;0.001091333333333334;0.0002739731857913533;0.0007666666666666667;0.0009166666666666668;0.001;0.0012000000000000001;0.0020666666666666667;200.0;3373.82;271.8135956014137;2626.0;3219.75;3370.0;3538.5;4166.0;200.0;64115.64;3364.4384988378547;54364.0;62082.75;64136.0;66127.75;72422.0;200.0;6921985.36;451559.8627842593;6501440.0;6501928.0;7151864.0;7152280.0;7820448.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
TSP-based;16;48;200.0;20.7875013;0.9559960100962293;18.4893;20.2294475;20.67688;21.408137499999995;23.96746;200.0;0.0010960833333333345;0.0002302680780572814;0.0008;0.00095;0.001;0.0012333333333333335;0.0019833333333333335;200.0;4007.18;265.1601726993133;3296.0;3837.0;3994.5;4176.25;4721.0;200.0;75326.7;3154.6984071700103;66073.0;73076.5;75462.0;77087.25;84124.0;200.0;7311837.0;437772.47616256954;6501496.0;7151916.0;7152448.0;7802160.0;7843544.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;100.5;57.879184513951124;1.0;50.75;100.5;150.25;200.0
