;Strategy;mapName;nPOIs;nUAV;SucessTax;pathTime;globalAvgDelay;tourSize;memory;validRVZ;totRVZ;msgsRVZ;msgsRVZbyUAVs;msgsRVZbyUAVsXEnergy
8237;DADCA-NSN;130;80;4;3.07251;0.0005833333333333334;9659;120.61;650144;183;242;141581;35395;707900.0
8238;TSP-based;23;320;4;1.69333;0.017916666666666668;10293;177.442;4223448;0;0;0;0;0.0
8239;DADCA-Parted-NSN;130;80;4;2.77872;0.0004;7990;131.35;0;152;274;77357;19339;386780.0
8240;DADCA-LKH-Cut;129;80;4;4.167730000000001;0.0014333333333333333;5842;90.068;7827544;258;362;123400;30850;617000.0
8241;FPPWR;131;80;4;1.0215299999999998;0.0006333333333333334;16136;286.318;650112;0;0;0;0;0.0
8242;DADCA-LKH;130;80;4;3.8036300000000005;0.0036000000000000003;8033;99.523;9783840;231;284;199135;49783;995660.0
8243;DADCA-NSN;131;80;4;4.00769;0.0004166666666666667;7750;95.486;650144;245;306;197112;49278;985560.0
8244;DADCA-Parted-NSN;131;80;4;3.72586;0.00036666666666666667;6555;102.102;0;214;328;105887;26471;529420.0
8245;DADCA-LKH-Cut;130;80;4;3.75109;0.0009666666666666667;6909;99.666;7802256;246;350;114120;28530;570600.0
8246;FPPWR;132;80;4;0.9518;0.0006166666666666667;14053;295.187;650176;0;0;0;0;0.0
8247;TSP-based;24;320;4;1.71797;0.019716666666666667;10595;175.417;4207168;0;0;0;0;0.0
8248;DADCA-LKH;131;80;4;4.09052;0.005933333333333334;7467;92.96900000000001;10402808;273;327;212252;53063;1061260.0
8249;DADCA-NSN;132;80;4;3.60414;0.00045000000000000004;8667;105.21900000000001;650144;217;278;182584;45646;912920.0
8250;DADCA-Parted-NSN;132;80;4;3.3551599999999997;0.00038333333333333334;7348;111.013;0;200;305;98433;24608;492160.0
8251;DADCA-LKH-Cut;131;80;4;4.03564;0.0009333333333333333;6070;93.257;7152104;246;348;118021;29505;590100.0
8252;FPPWR;133;80;4;0.9229799999999999;0.0006166666666666667;16747;307.289;650136;0;0;0;0;0.0
8253;DADCA-LKH;132;80;4;4.11265;0.004083333333333334;7645;92.498;9130168;259;312;221510;55377;1107540.0
8254;DADCA-NSN;133;80;4;3.54936;0.0004;8086;106.537;650144;244;315;159207;39801;796020.0
8255;DADCA-Parted-NSN;133;80;4;3.2229;0.00038333333333333334;7095;115.506;0;190;324;90960;22740;454800.0
8256;DADCA-LKH-Cut;132;80;4;4.07475;0.0009166666666666668;6146;92.425;7802240;246;348;126424;31606;632120.0
8257;TSP-based;25;320;4;1.78557;0.013283333333333334;10249;169.827;4270536;0;0;0;0;0.0
8258;FPPWR;134;80;4;0.8054100000000001;0.0006166666666666667;16748;328.767;650112;0;0;0;0;0.0
8259;DADCA-LKH;133;80;4;4.01505;0.00575;7902;94.558;9752584;266;320;216990;54247;1084940.0
8260;DADCA-NSN;134;80;4;3.6953099999999997;0.0004166666666666667;8164;104.748;650144;221;276;163696;40924;818480.0
8261;DADCA-Parted-NSN;134;80;4;3.63551;0.00036666666666666667;4439;104.982;0;215;326;97661;24415;488300.0
8262;DADCA-LKH-Cut;133;80;4;3.97369;0.0008833333333333334;6114;94.827;7152264;242;356;112042;28010;560200.0
8263;FPPWR;135;80;4;0.80365;0.0006333333333333334;17162;327.365;650112;0;0;0;0;0.0
8264;DADCA-LKH;134;80;4;4.208819999999999;0.0046;7365;90.537;10408600;269;322;227060;56765;1135300.0
8265;DADCA-NSN;135;80;4;3.3389800000000003;0.0004166666666666667;8617;112.48;650144;203;258;151314;37828;756560.0
8266;TSP-based;26;320;4;1.70092;0.01895;10476;176.845;4139608;0;0;0;0;0.0
8267;DADCA-Parted-NSN;135;80;4;3.13301;0.00038333333333333334;7190;117.982;0;184;297;95840;23960;479200.0
8268;DADCA-LKH-Cut;134;80;4;4.0673900000000005;0.0008333333333333334;6062;92.613;7151712;248;350;124513;31128;622560.0
8269;FPPWR;136;80;4;0.8528399999999999;0.0006333333333333334;14809;311.13100000000003;650176;0;0;0;0;0.0
8270;DADCA-NSN;136;80;4;3.5015400000000003;0.00046666666666666666;8625;107.525;650144;215;275;165827;41456;829120.0
8271;DADCA-LKH;135;80;4;3.91016;0.0030166666666666666;7912;96.876;10403096;251;308;212767;53191;1063820.0
8272;DADCA-Parted-NSN;136;80;4;3.50581;0.00036666666666666667;4283;105.592;0;206;312;78390;19597;391940.0
8273;DADCA-LKH-Cut;135;80;4;3.91676;0.0014500000000000001;6146;95.977;7176848;240;342;117394;29348;586960.0
8274;FPPWR;137;80;4;0.69355;0.0006333333333333334;18968;353.951;650112;0;0;0;0;0.0
8275;TSP-based;27;320;4;1.7104099999999998;0.0308;10607;176.03;4215256;0;0;0;0;0.0
8276;DADCA-NSN;137;80;4;3.57231;0.0004166666666666667;8598;106.286;650144;223;280;180029;45007;900140.0
8277;DADCA-LKH;136;80;4;4.09561;0.0023833333333333337;7692;92.93;9752728;269;323;226434;56608;1132160.0
8278;DADCA-Parted-NSN;137;80;4;3.18273;0.00036666666666666667;6654;116.22500000000001;0;191;316;86413;21603;432060.0
8279;DADCA-LKH-Cut;136;80;4;4.04627;0.0008833333333333334;6108;92.889;7152736;256;360;121834;30458;609160.0
8280;FPPWR;138;80;4;0.76577;0.0006166666666666667;19158;341.77;650112;0;0;0;0;0.0
8281;DADCA-NSN;138;80;4;3.53651;0.0005166666666666667;8306;106.455;650144;217;277;161611;40402;808040.0
8282;DADCA-LKH;137;80;4;4.01924;0.00825;7664;94.486;9133448;247;300;216680;54170;1083400.0
8283;TSP-based;28;320;4;1.71338;0.013266666666666668;10630;175.835;3275080;0;0;0;0;0.0
8284;DADCA-Parted-NSN;138;80;4;3.79348;0.00036666666666666667;6193;99.274;0;234;345;120305;30076;601520.0
8285;DADCA-LKH-Cut;137;80;4;3.92351;0.0009833333333333335;6003;95.262;7152392;246;351;114556;28639;572780.0
8286;FPPWR;139;80;4;0.70809;0.0006500000000000001;18560;352.238;650136;0;0;0;0;0.0
8287;DADCA-NSN;139;80;4;3.76283;0.0004166666666666667;8132;100.759;650144;227;342;183222;45805;916100.0
8288;DADCA-LKH;138;80;4;4.023;0.005383333333333334;7495;94.393;9760864;253;306;209719;52429;1048580.0
8289;DADCA-Parted-NSN;139;80;4;3.4184300000000003;0.00036666666666666667;7064;111.631;0;194;304;105374;26343;526860.0
8290;DADCA-LKH-Cut;138;80;4;3.9673800000000004;0.0014;6143;94.873;7802480;240;342;112428;28107;562140.0
8291;FPPWR;140;80;4;0.8505299999999999;0.0006166666666666667;17752;315.399;650136;0;0;0;0;0.0
8292;DADCA-NSN;140;80;4;3.51425;0.0004;8452;107.074;650144;217;288;162176;40544;810880.0
8293;TSP-based;29;320;4;1.75538;0.3142166666666667;10312;172.099;4193600;0;0;0;0;0.0
8294;DADCA-LKH;139;80;4;4.07535;0.0025166666666666666;7735;92.96900000000001;10411408;266;319;221543;55385;1107700.0
8295;DADCA-Parted-NSN;140;80;4;3.47885;0.00035;6968;107.523;0;206;330;99736;24934;498680.0
8296;DADCA-LKH-Cut;139;80;4;4.08357;0.0014166666666666668;5830;92.177;7177416;247;350;121135;30283;605660.0
8297;FPPWR;141;80;4;0.74441;0.0006500000000000001;18130;342.724;650112;0;0;0;0;0.0
8298;DADCA-NSN;141;80;4;3.2124599999999996;0.0004;9285;117.656;650144;195;250;143928;35982;719640.0
8299;DADCA-LKH;140;80;4;4.07106;0.007733333333333333;7732;93.309;9753112;259;314;220489;55122;1102440.0
8300;DADCA-Parted-NSN;141;80;4;3.1231400000000002;0.00038333333333333334;4621;118.437;0;220;336;77489;19372;387440.0
8301;DADCA-LKH-Cut;140;80;4;3.96665;0.0010500000000000002;3901;94.935;7802640;247;351;103813;25953;519060.0
8302;FPPWR;142;80;4;0.89149;0.0006500000000000001;17600;308.16200000000003;650112;0;0;0;0;0.0
8303;TSP-based;30;320;4;1.74143;0.12433333333333334;10175;173.189;4311848;0;0;0;0;0.0
8304;DADCA-NSN;142;80;4;3.6842699999999997;0.0004166666666666667;8171;103.375;650144;233;286;172008;43002;860040.0
8305;DADCA-LKH;141;80;4;4.1767;0.00175;7553;91.33800000000001;9786512;263;316;220671;55167;1103340.0
8306;DADCA-Parted-NSN;142;80;4;3.45264;0.00036666666666666667;6451;107.92;0;202;319;112512;28128;562560.0
8307;DADCA-LKH-Cut;141;80;4;4.05481;0.0009333333333333333;6085;92.779;7802144;248;350;117900;29475;589500.0
8308;FPPWR;143;80;4;1.0074;0.0006333333333333334;15452;293.767;650176;0;0;0;0;0.0
8309;DADCA-NSN;143;80;4;3.72779;0.0004;7929;100.766;650144;243;303;173380;43345;866900.0
8310;DADCA-LKH;142;80;4;4.23324;0.005666666666666667;7566;90.035;9763920;275;328;237125;59281;1185620.0
8311;DADCA-Parted-NSN;143;80;4;3.6940800000000005;0.0004;6799;101.806;0;216;320;107645;26911;538220.0
8312;TSP-based;31;320;4;1.70407;0.011483333333333333;10589;176.541;4330808;0;0;0;0;0.0
8313;FPPWR;144;80;4;0.8889100000000001;0.0006833333333333333;16357;313.636;650136;0;0;0;0;0.0
8314;DADCA-LKH-Cut;142;80;4;4.067080000000001;0.0018666666666666666;6447;92.415;7827640;262;367;123367;30841;616820.0
8315;DADCA-NSN;144;80;4;3.4155599999999997;0.0004;8484;110.679;650144;207;264;161672;40418;808360.0
8316;DADCA-LKH;143;80;4;4.33955;0.0017833333333333334;7511;88.077;9786328;278;332;228896;57224;1144480.0
8317;DADCA-Parted-NSN;144;80;4;3.31354;0.00038333333333333334;4681;113.68900000000001;0;198;320;78895;19723;394460.0
8318;FPPWR;145;80;4;1.00518;0.0006333333333333334;15150;289.921;650176;0;0;0;0;0.0
8319;DADCA-LKH-Cut;143;80;4;4.35925;0.0013666666666666666;3657;86.59700000000001;7177144;272;373;111442;27860;557200.0
8320;TSP-based;32;320;4;1.73222;0.014166666666666668;10495;174.23;4264680;0;0;0;0;0.0
8321;DADCA-NSN;145;80;4;3.58529;0.0004166666666666667;8446;106.336;650144;213;266;158032;39508;790160.0
8322;DADCA-LKH;144;80;4;3.9892;0.003266666666666667;8168;95.248;9753024;251;305;229111;57277;1145540.0
8323;DADCA-Parted-NSN;145;80;4;3.41394;0.00043333333333333337;6612;110.895;0;208;353;99942;24985;499700.0
8324;FPPWR;146;80;4;0.88879;0.0006500000000000001;15743;313.119;650176;0;0;0;0;0.0
8325;DADCA-LKH-Cut;144;80;4;3.8883300000000003;0.0009166666666666668;6248;96.527;7152368;234;336;121804;30451;609020.0
8326;DADCA-NSN;146;80;4;3.65509;0.0004166666666666667;7968;104.09400000000001;650144;229;302;161331;40332;806640.0
8327;DADCA-LKH;145;80;4;4.18065;0.0028833333333333337;7885;91.069;10403304;259;314;234922;58730;1174600.0
8328;DADCA-Parted-NSN;146;80;4;3.09375;0.00038333333333333334;7083;122.25;0;174;340;79937;19984;399680.0
8329;TSP-based;33;320;4;1.70353;0.04686666666666667;10432;176.555;4175336;0;0;0;0;0.0
8330;FPPWR;147;80;4;1.08333;0.0006166666666666667;15115;275.009;650136;0;0;0;0;0.0
8331;DADCA-LKH-Cut;145;80;4;4.09652;0.0009000000000000001;6228;92.092;7152280;252;362;121720;30430;608600.0
8332;DADCA-NSN;147;80;4;3.99966;0.00043333333333333337;7732;95.819;650144;239;298;193623;48405;968100.0
8333;DADCA-Parted-NSN;147;80;4;3.5417400000000003;0.00036666666666666667;4211;105.628;0;214;324;84004;21001;420020.0
8334;DADCA-LKH;146;80;4;4.27153;0.003966666666666667;7292;89.775;9752728;268;340;235753;58938;1178760.0
8335;FPPWR;148;80;4;0.90536;0.0006666666666666668;15247;301.761;650136;0;0;0;0;0.0
8336;DADCA-LKH-Cut;146;80;4;4.13694;0.0016166666666666666;5659;91.528;7802640;250;398;121799;30449;608980.0
8337;DADCA-NSN;148;80;4;3.16358;0.0005333333333333334;8795;117.794;650144;191;251;137661;34415;688300.0
8338;TSP-based;34;320;4;1.71223;0.02376666666666667;10320;175.923;4006528;0;0;0;0;0.0
8339;DADCA-Parted-NSN;148;80;4;3.24052;0.00036666666666666667;7728;115.46600000000001;0;188;299;79411;19852;397040.0
8340;DADCA-LKH;147;80;4;4.28728;0.0022833333333333334;7337;88.998;10403040;269;322;240237;60059;1201180.0
8341;FPPWR;149;80;4;0.74667;0.0006333333333333334;17281;340.734;650176;0;0;0;0;0.0
8342;DADCA-LKH-Cut;147;80;4;4.20276;0.0009000000000000001;5910;89.849;6502144;276;378;120529;30132;602640.0
8343;DADCA-NSN;149;80;4;3.3587;0.0004;8694;111.471;650144;205;258;158610;39652;793040.0
8344;DADCA-Parted-NSN;149;80;4;3.22304;0.00035;23829;115.24300000000001;0;184;294;76850;19212;384240.0
8345;DADCA-LKH;148;80;4;4.1135;0.0020833333333333333;8009;92.693;10405568;267;320;230514;57628;1152560.0
8346;FPPWR;150;80;4;1.10925;0.0006333333333333334;13526;273.119;650112;0;0;0;0;0.0
8347;TSP-based;35;320;4;1.7096799999999999;0.09043333333333334;10406;176.255;4354088;0;0;0;0;0.0
8348;DADCA-NSN;150;80;4;3.8519;0.0004;8040;99.53;650144;233;303;183538;45884;917680.0
8349;DADCA-LKH-Cut;148;80;4;3.9868099999999997;0.0014833333333333335;6176;94.22800000000001;7152256;234;342;112378;28094;561880.0
8350;DADCA-Parted-NSN;150;80;4;3.51051;0.00036666666666666667;7068;107.777;0;219;337;98923;24730;494600.0
8351;DADCA-LKH;149;80;4;4.03964;0.0054666666666666665;7663;93.916;9752896;269;326;228897;57224;1144480.0
8352;FPPWR;151;80;4;1.00205;0.00075;16029;290.778;650136;0;0;0;0;0.0
8353;DADCA-NSN;151;80;4;3.75699;0.0004;7987;101.468;650144;233;301;179861;44965;899300.0
8354;DADCA-LKH-Cut;149;80;4;4.03728;0.0018166666666666667;3674;92.903;7802224;253;366;110341;27585;551700.0
8355;DADCA-Parted-NSN;151;80;4;3.84288;0.0004;6325;99.723;0;228;338;122802;30700;614000.0
8356;DADCA-LKH;150;80;4;4.06802;0.005666666666666667;7954;93.601;9752896;265;318;232904;58226;1164520.0
8357;TSP-based;36;320;4;1.72117;0.01435;10798;175.544;3882856;0;0;0;0;0.0
8358;FPPWR;152;80;4;0.84956;0.0006000000000000001;16992;318.041;650136;0;0;0;0;0.0
8359;DADCA-NSN;152;80;4;3.6935800000000003;0.0004166666666666667;8115;103.908;650144;223;286;170448;42612;852240.0
8360;DADCA-LKH-Cut;150;80;4;3.9744900000000003;0.00095;5947;94.679;7802496;250;363;116227;29056;581120.0
8361;DADCA-Parted-NSN;152;80;4;3.50926;0.00035;6550;107.373;0;198;344;103354;25838;516760.0
8362;DADCA-LKH;151;80;4;4.60395;0.001966666666666667;7197;83.301;10403096;300;353;246701;61675;1233500.0
8363;FPPWR;153;80;4;0.98995;0.0006333333333333334;16105;292.886;650112;0;0;0;0;0.0
8364;DADCA-NSN;153;80;4;3.4922400000000002;0.0004166666666666667;8590;108.474;650144;207;263;156836;39209;784180.0
8365;DADCA-LKH-Cut;151;80;4;4.4976400000000005;0.0009000000000000001;5524;84.416;7152000;278;380;142609;35652;713040.0
8366;DADCA-Parted-NSN;153;80;4;3.4199699999999997;0.00036666666666666667;4269;110.148;0;202;305;83602;20900;418000.0
8367;TSP-based;37;320;4;1.71639;0.23941666666666667;10436;175.881;3610992;0;0;0;0;0.0
8368;DADCA-LKH;152;80;4;4.1593800000000005;0.002266666666666667;7615;91.589;10404280;269;323;224321;56080;1121600.0
8369;FPPWR;154;80;4;0.8543799999999999;0.0006333333333333334;16633;314.85200000000003;650176;0;0;0;0;0.0
8370;DADCA-NSN;154;80;4;3.90297;0.0004166666666666667;7929;97.755;650144;241;296;191247;47811;956220.0
8371;DADCA-LKH-Cut;152;80;4;4.0324599999999995;0.0009166666666666668;6110;92.943;7802040;242;347;123635;30908;618160.0
8372;DADCA-Parted-NSN;154;80;4;3.43531;0.00038333333333333334;6486;108.652;0;200;314;102791;25697;513940.0
8373;FPPWR;155;80;4;0.99523;0.0006500000000000001;15170;292.26;650176;0;0;0;0;0.0
8374;DADCA-LKH;153;80;4;4.09274;0.006900000000000001;7510;92.799;9754920;263;318;213588;53397;1067940.0
8375;TSP-based;38;320;4;1.74475;0.0137;10499;173.406;3272184;0;0;0;0;0.0
8376;DADCA-NSN;155;80;4;3.5901099999999997;0.0004;8482;106.09700000000001;650144;241;330;177453;44363;887260.0
8377;DADCA-LKH-Cut;153;80;4;4.05136;0.0009000000000000001;6157;92.851;7152008;246;348;120351;30087;601740.0
8378;DADCA-Parted-NSN;155;80;4;3.47514;0.00036666666666666667;4465;108.06400000000001;0;202;318;87140;21785;435700.0
8379;FPPWR;156;80;4;0.82875;0.0006166666666666667;16806;325.166;650112;0;0;0;0;0.0
8380;DADCA-LKH;154;80;4;4.27915;0.007333333333333334;8001;89.202;10403024;270;324;240556;60139;1202780.0
8381;DADCA-NSN;156;80;4;3.4915800000000004;0.00045000000000000004;8707;108.16;650112;211;264;160956;40239;804780.0
8382;DADCA-LKH-Cut;154;80;4;4.10976;0.0009833333333333335;6059;91.65;7802232;246;350;129822;32455;649100.0
8383;DADCA-Parted-NSN;156;80;4;3.26536;0.00036666666666666667;4535;113.358;0;190;303;82249;20562;411240.0
8384;TSP-based;39;320;4;1.69632;0.027466666666666667;10258;176.877;3559680;0;0;0;0;0.0
8385;FPPWR;157;80;4;0.92576;0.0006333333333333334;16197;302.522;650176;0;0;0;0;0.0
8386;DADCA-LKH;155;80;4;4.3099;0.0027500000000000003;7334;88.59400000000001;10408816;289;343;230493;57623;1152460.0
8387;DADCA-NSN;157;80;4;3.23556;0.0004166666666666667;9092;117.587;650144;199;259;145930;36482;729640.0
8388;DADCA-LKH-Cut;155;80;4;4.21938;0.0010166666666666668;5921;89.428;7802280;260;362;117498;29374;587480.0
8389;DADCA-Parted-NSN;157;80;4;3.17585;0.00038333333333333334;7099;117.293;0;182;294;94776;23694;473880.0
8390;FPPWR;158;80;4;0.76056;0.0006333333333333334;16751;337.265;650112;0;0;0;0;0.0
8391;DADCA-LKH;156;80;4;3.9785199999999996;0.00365;8087;95.33200000000001;10408704;247;300;222829;55707;1114140.0
8392;DADCA-NSN;158;80;4;3.92455;0.00043333333333333337;8246;97.289;650144;259;326;204172;51043;1020860.0
8393;TSP-based;40;320;4;1.72134;0.07306666666666667;10346;175.079;4090512;0;0;0;0;0.0
8394;DADCA-LKH-Cut;156;80;4;3.9122800000000004;0.0008166666666666667;6312;95.651;7802232;248;355;115877;28969;579380.0
8395;DADCA-Parted-NSN;158;80;4;3.22777;0.00035;5784;114.781;0;188;299;87780;21945;438900.0
8396;FPPWR;159;80;4;0.98495;0.0006000000000000001;16270;298.795;650112;0;0;0;0;0.0
8397;DADCA-LKH;157;80;4;4.102069999999999;0.003766666666666667;7712;92.554;10402744;267;320;226081;56520;1130400.0
8398;DADCA-NSN;159;80;4;3.7415800000000004;0.0004166666666666667;8033;101.037;650144;235;293;179783;44945;898900.0
8399;DADCA-Parted-NSN;159;80;4;3.2465;0.00038333333333333334;5514;113.545;0;190;301;69133;17283;345660.0
8400;DADCA-LKH-Cut;157;80;4;4.0727;0.0014666666666666667;6099;92.128;7151920;246;356;122162;30540;610800.0
8401;FPPWR;160;80;4;0.8972600000000001;0.0006333333333333334;15921;309.00100000000003;650136;0;0;0;0;0.0
8402;DADCA-LKH;158;80;4;4.03219;0.00395;8008;94.089;10405048;251;306;234201;58550;1171000.0
8403;TSP-based;41;320;4;1.7183700000000002;0.06375;10475;176.00300000000001;4280848;0;0;0;0;0.0
8404;DADCA-NSN;160;80;4;3.60472;0.0005166666666666667;8658;106.909;650144;219;291;173488;43372;867440.0
8405;DADCA-Parted-NSN;160;80;4;3.8296900000000003;0.00036666666666666667;7455;100.159;0;226;338;118776;29694;593880.0
8406;DADCA-LKH-Cut;158;80;4;3.98445;0.0011333333333333334;5501;94.278;7152176;248;349;121768;30442;608840.0
8407;FPPWR;161;80;4;0.73324;0.0006333333333333334;17734;341.637;650176;0;0;0;0;0.0
8408;DADCA-LKH;159;80;4;4.37862;0.002466666666666667;7098;87.682;9755128;277;330;230742;57685;1153700.0
8409;DADCA-NSN;161;80;4;3.30059;0.0005166666666666667;8814;113.842;650144;211;266;154121;38530;770600.0
8410;DADCA-Parted-NSN;161;80;4;3.5534800000000004;0.00036666666666666667;6638;106.905;0;206;336;109022;27255;545100.0
8411;DADCA-LKH-Cut;159;80;4;4.36625;0.001;5187;86.787;7802520;262;374;128142;32035;640700.0
8412;TSP-based;42;320;4;1.7351900000000002;0.20525000000000002;10336;173.83;4339104;0;0;0;0;0.0
8413;FPPWR;162;80;4;0.7799;0.0007;16634;334.79200000000003;650176;0;0;0;0;0.0
8414;DADCA-LKH;160;80;4;4.40468;0.004516666666666667;7206;86.62;9752744;287;343;243552;60888;1217760.0
8415;DADCA-NSN;162;80;4;3.4488800000000004;0.0004;8808;109.896;650144;218;276;163682;40920;818400.0
8416;DADCA-Parted-NSN;162;80;4;3.3173199999999996;0.0004;4635;114.739;0;192;304;78862;19715;394300.0
8417;DADCA-LKH-Cut;160;80;4;4.220940000000001;0.0011;5666;88.91;7802280;259;364;123886;30971;619420.0
8418;FPPWR;163;80;4;0.8914700000000001;0.0006000000000000001;16945;310.991;650176;0;0;0;0;0.0
8419;DADCA-LKH;161;80;4;3.98334;0.0027333333333333333;7870;95.053;9753024;245;302;205269;51317;1026340.0
8420;DADCA-NSN;163;80;4;3.82188;0.0004;8315;100.634;650144;229;290;195382;48845;976900.0
8421;TSP-based;43;320;4;1.7657599999999998;0.0779;10483;171.665;4235224;0;0;0;0;0.0
8422;DADCA-Parted-NSN;163;80;4;3.72704;0.00036666666666666667;6584;101.404;0;224;343;106464;26616;532320.0
8423;DADCA-LKH-Cut;161;80;4;3.9043;0.0009666666666666667;6414;95.962;6502192;254;367;114770;28692;573840.0
8424;FPPWR;164;80;4;0.94888;0.0006166666666666667;16166;302.386;650176;0;0;0;0;0.0
8425;DADCA-LKH;162;80;4;4.0884;0.0022833333333333334;7935;93.17;10403152;261;314;228574;57143;1142860.0
8426;DADCA-NSN;164;80;4;3.63694;0.0004166666666666667;8470;105.22200000000001;650144;219;278;177109;44277;885540.0
8427;DADCA-Parted-NSN;164;80;4;3.5156699999999996;0.00036666666666666667;6394;106.705;0;203;313;101531;25382;507640.0
8428;DADCA-LKH-Cut;162;80;4;4.02069;0.0015833333333333335;6072;93.48400000000001;7152184;246;352;120061;30015;600300.0
8429;FPPWR;165;80;4;1.98941;0.0006166666666666667;13278;295.49;650176;0;0;0;0;0.0
8430;TSP-based;44;320;4;1.69354;0.17723333333333335;10536;177.544;4271288;0;0;0;0;0.0
8431;DADCA-LKH;163;80;4;4.35877;0.007883333333333334;7249;87.628;10404056;272;327;243369;60842;1216840.0
8432;FPPWR;166;80;4;1.04637;0.0006166666666666667;14479;277.339;650176;0;0;0;0;0.0
8433;DADCA-NSN;166;80;4;3.99168;0.0004;7362;96.949;650144;255;341;194681;48670;973400.0
8434;DADCA-LKH-Cut;163;80;4;4.1413199999999994;0.0009666666666666667;5829;90.776;7802272;255;357;117242;29310;586200.0
8435;DADCA-Parted-NSN;166;80;4;3.81346;0.00036666666666666667;3801;98.892;0;230;348;95583;23895;477900.0
8436;FPPWR;167;80;4;0.8011199999999999;0.0006500000000000001;18771;328.594;650136;0;0;0;0;0.0
8437;DADCA-LKH;164;80;4;4.16064;0.0026000000000000003;7558;91.558;10405144;271;327;214761;53690;1073800.0
8438;DADCA-NSN;167;80;4;3.8704699999999996;0.0004;7444;98.358;650144;260;341;195954;48988;979760.0
8439;TSP-based;45;320;4;1.7501900000000001;0.07200000000000001;10570;172.976;4443224;0;0;0;0;0.0
8440;DADCA-LKH-Cut;164;80;4;4.04364;0.00095;6133;92.81400000000001;7152008;258;360;116794;29198;583960.0
8441;DADCA-Parted-NSN;167;80;4;3.20243;0.00038333333333333334;6947;117.617;0;190;317;85765;21441;428820.0
8442;FPPWR;168;80;4;0.9152399999999999;0.0006500000000000001;14808;303.164;650112;0;0;0;0;0.0
8443;DADCA-LKH;166;80;4;4.293480000000001;0.0022833333333333334;7223;88.85900000000001;10402672;271;324;230629;57657;1153140.0
8444;DADCA-NSN;168;80;4;3.3294;0.00043333333333333337;8826;113.393;650144;195;248;151661;37915;758300.0
8445;DADCA-LKH-Cut;166;80;4;4.24127;0.0011333333333333334;5793;89.232;7152256;250;352;120867;30216;604320.0
