Strategy;mapName;nPOIs;nUAV;SucessTax;pathTime;globalAvgDelay;tourSize;memory;validRVZ;totRVZ;msgsRVZ;msgsRVZbyUAVs;msgsRVZbyUAVsXEnergy
TSP-based;88;16;4.0;8.513819999999999;0.0018333333333333335;2562.0;50.916000000000004;7160056.0;0.0;0.0;0.0;0.0;0.0
TSP-based;88;32;4.0;6.26658;0.0015500000000000002;3436.0;66.102;8460736.0;0.0;0.0;0.0;0.0;0.0
TSP-based;88;48;4.0;5.0782099999999994;0.002816666666666667;3959.0;78.96900000000001;8452560.0;0.0;0.0;0.0;0.0;0.0
TSP-based;88;50;4.0;4.99483;0.0008666666666666667;4418.0;80.922;1316776.0;0.0;0.0;0.0;0.0;0.0
TSP-based;88;80;4.0;4.201219999999999;0.002966666666666667;5084.0;91.111;10408896.0;0.0;0.0;0.0;0.0;0.0
TSP-based;88;160;4.0;2.7727;0.026016666666666667;7343.0;125.959;-10981304.0;0.0;0.0;0.0;0.0;0.0
TSP-based;88;250;4.0;2.05362;0.015533333333333335;8932.0;155.16400000000002;-12088456.0;0.0;0.0;0.0;0.0;0.0
TSP-based;88;320;4.0;1.69662;0.05313333333333334;10417.0;176.89000000000001;4357728.0;0.0;0.0;0.0;0.0;0.0
TSP-based;88;500;4.0;1.1866;0.6530666666666667;13775.0;222.30700000000002;12662344.0;0.0;0.0;0.0;0.0;0.0
TSP-based;89;16;4.0;8.38952;0.00205;2517.0;51.027;7811552.0;0.0;0.0;0.0;0.0;0.0
TSP-based;89;32;4.0;6.60946;0.00185;3073.0;62.684000000000005;7810576.0;0.0;0.0;0.0;0.0;0.0
TSP-based;89;48;4.0;5.37403;0.0018166666666666667;4407.0;75.395;9103840.0;0.0;0.0;0.0;0.0;0.0
TSP-based;89;50;4.0;5.33985;0.0005666666666666667;4441.0;75.57600000000001;1300432.0;0.0;0.0;0.0;0.0;0.0
TSP-based;89;80;4.0;4.2894;0.0028;5241.0;89.711;10402744.0;0.0;0.0;0.0;0.0;0.0
TSP-based;89;160;4.0;2.8022400000000003;0.006833333333333334;7191.0;123.914;-10842568.0;0.0;0.0;0.0;0.0;0.0
TSP-based;89;250;4.0;2.12131;0.014766666666666668;8556.0;150.497;-12074920.0;0.0;0.0;0.0;0.0;0.0
TSP-based;89;320;4.0;1.8133099999999998;0.030283333333333336;9861.0;167.27100000000002;3368152.0;0.0;0.0;0.0;0.0;0.0
TSP-based;89;500;4.0;1.24193;0.07028333333333334;13555.0;214.698;12609416.0;0.0;0.0;0.0;0.0;0.0
TSP-based;90;16;4.0;9.40128;0.00175;2635.0;46.119;7810424.0;0.0;0.0;0.0;0.0;0.0
TSP-based;90;32;4.0;6.7818;0.0029333333333333334;3099.0;61.358000000000004;7810640.0;0.0;0.0;0.0;0.0;0.0
TSP-based;90;48;4.0;5.45111;0.004816666666666667;4105.0;74.005;9102720.0;0.0;0.0;0.0;0.0;0.0
TSP-based;90;50;4.0;5.12535;0.0006333333333333334;3994.0;78.041;1316776.0;0.0;0.0;0.0;0.0;0.0
TSP-based;90;80;4.0;4.1672;0.003;5274.0;91.965;10412352.0;0.0;0.0;0.0;0.0;0.0
TSP-based;90;160;4.0;2.73612;0.011216666666666666;6966.0;126.611;-11260344.0;0.0;0.0;0.0;0.0;0.0
TSP-based;90;250;4.0;2.03925;0.06678333333333333;8713.0;156.016;-12032408.0;0.0;0.0;0.0;0.0;0.0
TSP-based;90;320;4.0;1.69471;0.12341666666666667;10600.0;177.431;4347416.0;0.0;0.0;0.0;0.0;0.0
TSP-based;90;500;4.0;1.1959;0.03531666666666667;13558.0;221.072;12748680.0;0.0;0.0;0.0;0.0;0.0
TSP-based;91;16;4.0;8.10125;0.0012666666666666668;2876.0;53.09;7811344.0;0.0;0.0;0.0;0.0;0.0
TSP-based;91;32;4.0;5.91284;0.0012666666666666668;3207.0;69.639;8461328.0;0.0;0.0;0.0;0.0;0.0
TSP-based;91;48;4.0;5.17554;0.00285;4412.0;77.876;8452304.0;0.0;0.0;0.0;0.0;0.0
TSP-based;91;50;4.0;4.97446;0.0008;4531.0;80.678;1301416.0;0.0;0.0;0.0;0.0;0.0
TSP-based;91;80;4.0;3.9411400000000003;0.003466666666666667;4956.0;96.58800000000001;10406208.0;0.0;0.0;0.0;0.0;0.0
TSP-based;91;160;4.0;2.65931;0.00495;7340.0;130.332;-11864664.0;0.0;0.0;0.0;0.0;0.0
TSP-based;91;250;4.0;2.01519;0.033933333333333336;9599.0;158.042;-12139936.0;0.0;0.0;0.0;0.0;0.0
TSP-based;91;320;4.0;1.6974900000000002;0.39166666666666666;10408.0;177.035;4338464.0;0.0;0.0;0.0;0.0;0.0
TSP-based;91;500;4.0;1.22995;0.38958333333333334;13337.0;216.014;12553216.0;0.0;0.0;0.0;0.0;0.0
TSP-based;92;16;4.0;9.38103;0.00135;2178.0;46.178000000000004;7810432.0;0.0;0.0;0.0;0.0;0.0
TSP-based;92;32;4.0;6.754860000000001;0.0018833333333333334;2937.0;61.328;8460888.0;0.0;0.0;0.0;0.0;0.0
TSP-based;92;48;4.0;5.5746400000000005;0.0021666666666666666;3781.0;72.589;9111136.0;0.0;0.0;0.0;0.0;0.0
TSP-based;92;50;4.0;5.4206;0.0010666666666666667;4040.0;74.175;1300480.0;0.0;0.0;0.0;0.0;0.0
TSP-based;92;80;4.0;4.06597;0.005516666666666667;4953.0;94.16;9752984.0;0.0;0.0;0.0;0.0;0.0
TSP-based;92;160;4.0;2.77135;0.0049833333333333335;7114.0;125.637;-11027544.0;0.0;0.0;0.0;0.0;0.0
TSP-based;92;250;4.0;2.06576;0.02111666666666667;9054.0;154.577;-12716296.0;0.0;0.0;0.0;0.0;0.0
TSP-based;92;320;4.0;1.7434900000000002;0.04445;10427.0;173.252;4364416.0;0.0;0.0;0.0;0.0;0.0
TSP-based;92;500;4.0;1.2387299999999999;0.6744833333333333;13277.0;214.891;12691920.0;0.0;0.0;0.0;0.0;0.0
TSP-based;93;16;4.0;9.44203;0.0018000000000000002;2245.0;46.039;7811104.0;0.0;0.0;0.0;0.0;0.0
TSP-based;93;32;4.0;6.690180000000001;0.0018833333333333334;3372.0;61.925000000000004;8460896.0;0.0;0.0;0.0;0.0;0.0
TSP-based;93;48;4.0;5.6249199999999995;0.0023;3569.0;71.492;8460760.0;0.0;0.0;0.0;0.0;0.0
TSP-based;93;50;4.0;5.61146;0.0006166666666666667;3582.0;71.711;1300480.0;0.0;0.0;0.0;0.0;0.0
TSP-based;93;80;4.0;4.07911;0.002466666666666667;5598.0;93.758;9752872.0;0.0;0.0;0.0;0.0;0.0
TSP-based;93;160;4.0;2.73952;0.039;6997.0;126.66;-10773008.0;0.0;0.0;0.0;0.0;0.0
TSP-based;93;250;4.0;2.02679;0.01085;9038.0;157.041;-12345800.0;0.0;0.0;0.0;0.0;0.0
TSP-based;93;320;4.0;1.7347099999999998;0.051166666666666666;10312.0;173.879;4356968.0;0.0;0.0;0.0;0.0;0.0
TSP-based;93;500;4.0;1.2249700000000001;0.12705;13676.0;217.18;12154272.0;0.0;0.0;0.0;0.0;0.0
TSP-based;94;16;4.0;7.8947199999999995;0.0022166666666666667;2997.0;54.393;7810272.0;0.0;0.0;0.0;0.0;0.0
TSP-based;94;32;4.0;6.37472;0.0015666666666666667;3193.0;64.992;8461936.0;0.0;0.0;0.0;0.0;0.0
TSP-based;94;48;4.0;5.21617;0.002766666666666667;3921.0;76.422;8460760.0;0.0;0.0;0.0;0.0;0.0
TSP-based;94;50;4.0;5.1933300000000004;0.0006166666666666667;4242.0;76.731;1300912.0;0.0;0.0;0.0;0.0;0.0
TSP-based;94;80;4.0;4.04075;0.004916666666666667;5396.0;94.468;10402888.0;0.0;0.0;0.0;0.0;0.0
TSP-based;94;160;4.0;2.8119;0.006716666666666667;7211.0;123.855;-10844728.0;0.0;0.0;0.0;0.0;0.0
TSP-based;94;250;4.0;2.07565;0.02655;9081.0;153.548;-12747296.0;0.0;0.0;0.0;0.0;0.0
TSP-based;94;320;4.0;1.7297200000000001;0.06311666666666667;10204.0;173.879;4350768.0;0.0;0.0;0.0;0.0;0.0
TSP-based;94;500;4.0;1.23973;0.57545;13441.0;215.03900000000002;12430024.0;0.0;0.0;0.0;0.0;0.0
TSP-based;95;16;4.0;9.0027;0.0012000000000000001;2728.0;48.179;7810168.0;0.0;0.0;0.0;0.0;0.0
TSP-based;95;32;4.0;6.48377;0.0016333333333333334;3665.0;63.867000000000004;7810704.0;0.0;0.0;0.0;0.0;0.0
TSP-based;95;48;4.0;5.2396400000000005;0.0023666666666666667;4282.0;76.524;9111008.0;0.0;0.0;0.0;0.0;0.0
TSP-based;95;50;4.0;5.224;0.0006333333333333334;3785.0;76.65;1300376.0;0.0;0.0;0.0;0.0;0.0
TSP-based;95;80;4.0;4.22565;0.0020833333333333333;5196.0;90.86;10402616.0;0.0;0.0;0.0;0.0;0.0
TSP-based;95;160;4.0;2.76823;0.011366666666666667;7515.0;125.57300000000001;-11606688.0;0.0;0.0;0.0;0.0;0.0
TSP-based;95;250;4.0;2.04201;0.029433333333333336;9165.0;156.663;-12765896.0;0.0;0.0;0.0;0.0;0.0
TSP-based;95;320;4.0;1.68753;0.019383333333333336;10480.0;178.244;4379328.0;0.0;0.0;0.0;0.0;0.0
TSP-based;95;500;4.0;1.21727;0.04423333333333333;13513.0;217.982;12097856.0;0.0;0.0;0.0;0.0;0.0
TSP-based;96;16;4.0;8.29668;0.00115;2794.0;52.308;7160056.0;0.0;0.0;0.0;0.0;0.0
TSP-based;96;32;4.0;6.11569;0.014533333333333334;3436.0;67.674;7810656.0;0.0;0.0;0.0;0.0;0.0
TSP-based;96;48;4.0;5.24792;0.0020166666666666666;4403.0;76.908;8460520.0;0.0;0.0;0.0;0.0;0.0
TSP-based;96;50;4.0;5.1735;0.0006333333333333334;4495.0;77.749;1300400.0;0.0;0.0;0.0;0.0;0.0
TSP-based;96;80;4.0;4.03383;0.00485;5353.0;95.21300000000001;9752704.0;0.0;0.0;0.0;0.0;0.0
TSP-based;96;160;4.0;2.65729;0.006200000000000001;7475.0;129.966;-11428072.0;0.0;0.0;0.0;0.0;0.0
TSP-based;96;250;4.0;1.99728;0.04306666666666667;9097.0;158.92600000000002;-12085872.0;0.0;0.0;0.0;0.0;0.0
TSP-based;96;320;4.0;1.67809;0.12090000000000001;10601.0;178.974;4389800.0;0.0;0.0;0.0;0.0;0.0
TSP-based;96;500;4.0;1.21643;1.1632833333333334;13491.0;218.415;12595296.0;0.0;0.0;0.0;0.0;0.0
TSP-based;97;16;4.0;9.611419999999999;0.0010833333333333333;2135.0;45.372;7810432.0;0.0;0.0;0.0;0.0;0.0
TSP-based;97;32;4.0;6.50065;0.001966666666666667;3392.0;64.05;8461416.0;0.0;0.0;0.0;0.0;0.0
TSP-based;97;48;4.0;5.24523;0.0036000000000000003;4188.0;76.63;8460472.0;0.0;0.0;0.0;0.0;0.0
TSP-based;97;50;4.0;5.16354;0.0006833333333333333;4007.0;77.272;1300848.0;0.0;0.0;0.0;0.0;0.0
TSP-based;97;80;4.0;4.06011;0.004566666666666667;5276.0;94.27;9755472.0;0.0;0.0;0.0;0.0;0.0
TSP-based;97;160;4.0;2.7211;0.00525;7127.0;127.513;-10838400.0;0.0;0.0;0.0;0.0;0.0
TSP-based;97;250;4.0;2.04514;0.1491;8913.0;155.596;-12109728.0;0.0;0.0;0.0;0.0;0.0
TSP-based;97;320;4.0;1.7425400000000002;0.25923333333333337;10226.0;173.216;4399408.0;0.0;0.0;0.0;0.0;0.0
TSP-based;97;500;4.0;1.24823;0.3656166666666667;13623.0;214.47400000000002;12728432.0;0.0;0.0;0.0;0.0;0.0
TSP-based;98;16;4.0;9.24419;0.0011;2330.0;46.917;7810304.0;0.0;0.0;0.0;0.0;0.0
TSP-based;98;32;4.0;6.33295;0.0013666666666666666;3323.0;65.177;8461576.0;0.0;0.0;0.0;0.0;0.0
TSP-based;98;48;4.0;5.12253;0.002466666666666667;3940.0;77.986;8460768.0;0.0;0.0;0.0;0.0;0.0
TSP-based;98;50;4.0;4.8924;0.0006000000000000001;4152.0;81.393;1300592.0;0.0;0.0;0.0;0.0;0.0
TSP-based;98;80;4.0;3.95908;0.0020166666666666666;5203.0;96.428;10406256.0;0.0;0.0;0.0;0.0;0.0
TSP-based;98;160;4.0;2.66134;0.009483333333333333;7341.0;130.02700000000002;-11557312.0;0.0;0.0;0.0;0.0;0.0
TSP-based;98;250;4.0;2.0048;0.10968333333333334;9235.0;159.156;-12433504.0;0.0;0.0;0.0;0.0;0.0
TSP-based;98;320;4.0;1.68641;0.11323333333333334;10397.0;178.355;4355552.0;0.0;0.0;0.0;0.0;0.0
TSP-based;98;500;4.0;1.19632;1.2830833333333334;13726.0;221.324;12281456.0;0.0;0.0;0.0;0.0;0.0
TSP-based;99;16;4.0;8.44473;0.0017666666666666668;2598.0;51.543;7160464.0;0.0;0.0;0.0;0.0;0.0
TSP-based;99;32;4.0;6.49595;0.0015;3516.0;64.083;8460624.0;0.0;0.0;0.0;0.0;0.0
TSP-based;99;48;4.0;5.59928;0.004666666666666667;3847.0;72.263;9111000.0;0.0;0.0;0.0;0.0;0.0
TSP-based;99;50;4.0;5.26887;0.0007;4100.0;76.35300000000001;1300456.0;0.0;0.0;0.0;0.0;0.0
TSP-based;99;80;4.0;4.07805;0.0028333333333333335;5423.0;94.32600000000001;10406688.0;0.0;0.0;0.0;0.0;0.0
TSP-based;99;160;4.0;2.7718700000000003;0.003666666666666667;7411.0;126.07000000000001;-11246416.0;0.0;0.0;0.0;0.0;0.0
TSP-based;99;250;4.0;2.0598400000000003;0.006883333333333333;9257.0;155.773;-12134888.0;0.0;0.0;0.0;0.0;0.0
TSP-based;99;320;4.0;1.7383400000000002;0.054650000000000004;10263.0;173.78;4048952.0;0.0;0.0;0.0;0.0;0.0
TSP-based;99;500;4.0;1.2281799999999998;0.2442;13561.0;217.118;12620016.0;0.0;0.0;0.0;0.0;0.0
TSP-based;100;16;4.0;8.349969999999999;0.0020666666666666667;2956.0;52.057;7160296.0;0.0;0.0;0.0;0.0;0.0
TSP-based;100;32;4.0;6.64997;0.0012000000000000001;3655.0;62.525;8460552.0;0.0;0.0;0.0;0.0;0.0
TSP-based;100;48;4.0;5.39147;0.0020833333333333333;4394.0;74.721;9111144.0;0.0;0.0;0.0;0.0;0.0
TSP-based;100;50;4.0;5.26829;0.0005333333333333334;4462.0;76.112;1300376.0;0.0;0.0;0.0;0.0;0.0
TSP-based;100;80;4.0;4.0349900000000005;0.00305;4736.0;94.401;10402720.0;0.0;0.0;0.0;0.0;0.0
TSP-based;100;160;4.0;2.6821;0.00945;7691.0;129.748;-11084544.0;0.0;0.0;0.0;0.0;0.0
TSP-based;100;250;4.0;2.03444;0.16033333333333333;9021.0;156.621;-12026416.0;0.0;0.0;0.0;0.0;0.0
TSP-based;100;320;4.0;1.71238;0.045533333333333335;10614.0;176.184;4365520.0;0.0;0.0;0.0;0.0;0.0
TSP-based;100;500;4.0;1.23948;0.23620000000000002;13273.0;215.076;12620304.0;0.0;0.0;0.0;0.0;0.0
TSP-based;101;16;4.0;8.020589999999999;0.0012833333333333334;2776.0;54.213;7160440.0;0.0;0.0;0.0;0.0;0.0
TSP-based;101;32;4.0;6.59156;0.0015666666666666667;3560.0;63.147;8460736.0;0.0;0.0;0.0;0.0;0.0
TSP-based;101;48;4.0;5.2431;0.009616666666666667;4023.0;76.876;8460632.0;0.0;0.0;0.0;0.0;0.0
TSP-based;101;50;4.0;5.12982;0.0005166666666666667;4173.0;77.929;1300376.0;0.0;0.0;0.0;0.0;0.0
TSP-based;101;80;4.0;4.0857;0.0031333333333333335;5073.0;93.595;10402672.0;0.0;0.0;0.0;0.0;0.0
TSP-based;101;160;4.0;2.69238;0.006;7069.0;128.909;-12148328.0;0.0;0.0;0.0;0.0;0.0
TSP-based;101;250;4.0;2.02205;0.011616666666666668;9361.0;157.541;-12708248.0;0.0;0.0;0.0;0.0;0.0
TSP-based;101;320;4.0;1.6936799999999999;0.023733333333333335;10602.0;177.679;4401256.0;0.0;0.0;0.0;0.0;0.0
TSP-based;101;500;4.0;1.19011;0.15456666666666669;13790.0;222.089;12725288.0;0.0;0.0;0.0;0.0;0.0
TSP-based;102;16;4.0;9.3627;0.0012166666666666667;2761.0;46.387;7810448.0;0.0;0.0;0.0;0.0;0.0
TSP-based;102;32;4.0;6.83793;0.00165;3293.0;60.584;7810488.0;0.0;0.0;0.0;0.0;0.0
TSP-based;102;48;4.0;5.88505;0.0030166666666666666;4003.0;68.683;8460768.0;0.0;0.0;0.0;0.0;0.0
TSP-based;102;50;4.0;5.66427;0.0005666666666666667;3443.0;70.928;1300376.0;0.0;0.0;0.0;0.0;0.0
TSP-based;102;80;4.0;4.48356;0.0022333333333333333;4378.0;85.365;10402944.0;0.0;0.0;0.0;0.0;0.0
TSP-based;102;160;4.0;2.81455;0.007350000000000001;6775.0;123.071;-11772928.0;0.0;0.0;0.0;0.0;0.0
TSP-based;102;250;4.0;2.02107;0.016283333333333334;9481.0;157.665;-12090544.0;0.0;0.0;0.0;0.0;0.0
TSP-based;102;320;4.0;1.728;0.023950000000000003;10503.0;174.802;4338008.0;0.0;0.0;0.0;0.0;0.0
TSP-based;102;500;4.0;1.19203;0.22553333333333334;13869.0;221.573;11998552.0;0.0;0.0;0.0;0.0;0.0
TSP-based;103;16;4.0;9.399469999999999;0.0011833333333333333;2721.0;46.351;7160600.0;0.0;0.0;0.0;0.0;0.0
TSP-based;103;32;4.0;6.89158;0.002816666666666667;3212.0;60.620000000000005;7810544.0;0.0;0.0;0.0;0.0;0.0
TSP-based;103;48;4.0;5.6174;0.0019166666666666668;3947.0;72.006;9111008.0;0.0;0.0;0.0;0.0;0.0
TSP-based;103;50;4.0;5.42812;0.0006000000000000001;4101.0;74.247;1300464.0;0.0;0.0;0.0;0.0;0.0
TSP-based;103;80;4.0;4.09807;0.021183333333333335;5293.0;93.41;9752576.0;0.0;0.0;0.0;0.0;0.0
TSP-based;103;160;4.0;2.72398;0.019450000000000002;7058.0;127.021;-10947328.0;0.0;0.0;0.0;0.0;0.0
TSP-based;103;250;4.0;2.05626;0.09271666666666667;8960.0;155.356;-13097800.0;0.0;0.0;0.0;0.0;0.0
TSP-based;103;320;4.0;1.7411299999999998;0.05025;10177.0;173.293;3328184.0;0.0;0.0;0.0;0.0;0.0
TSP-based;103;500;4.0;1.21574;0.6214166666666667;13331.0;218.816;12557616.0;0.0;0.0;0.0;0.0;0.0
TSP-based;104;16;4.0;8.733;0.0023833333333333337;2720.0;49.68;7160056.0;0.0;0.0;0.0;0.0;0.0
TSP-based;104;32;4.0;6.32987;0.00175;3226.0;65.803;8461936.0;0.0;0.0;0.0;0.0;0.0
TSP-based;104;48;4.0;5.21673;0.0021333333333333334;4423.0;77.438;9111272.0;0.0;0.0;0.0;0.0;0.0
TSP-based;104;50;4.0;5.07164;0.0006166666666666667;4479.0;79.419;1300496.0;0.0;0.0;0.0;0.0;0.0
TSP-based;104;80;4.0;4.11446;0.0029000000000000002;5439.0;92.762;10408848.0;0.0;0.0;0.0;0.0;0.0
TSP-based;104;160;4.0;2.79808;0.0068000000000000005;6625.0;123.94;-11140408.0;0.0;0.0;0.0;0.0;0.0
TSP-based;104;250;4.0;2.0152799999999997;0.033433333333333336;8972.0;157.868;-12083784.0;0.0;0.0;0.0;0.0;0.0
TSP-based;104;320;4.0;1.6961099999999998;0.019366666666666667;10776.0;177.323;4472872.0;0.0;0.0;0.0;0.0;0.0
TSP-based;104;500;4.0;1.2294100000000001;0.13186666666666666;13822.0;216.83700000000002;12710368.0;0.0;0.0;0.0;0.0;0.0
TSP-based;105;16;4.0;9.68786;0.00135;2410.0;44.903;7810120.0;0.0;0.0;0.0;0.0;0.0
TSP-based;105;32;4.0;6.92443;0.0014;3308.0;60.437000000000005;8460960.0;0.0;0.0;0.0;0.0;0.0
TSP-based;105;48;4.0;5.65301;0.00255;3715.0;71.374;9110928.0;0.0;0.0;0.0;0.0;0.0
TSP-based;105;50;4.0;5.65185;0.00075;3935.0;71.744;1300512.0;0.0;0.0;0.0;0.0;0.0
TSP-based;105;80;4.0;4.27115;0.018983333333333335;4925.0;89.733;9762024.0;0.0;0.0;0.0;0.0;0.0
TSP-based;105;160;4.0;2.75122;0.006233333333333334;7476.0;126.48100000000001;-11432968.0;0.0;0.0;0.0;0.0;0.0
TSP-based;105;250;4.0;2.0068;0.10028333333333334;9341.0;158.626;-12962112.0;0.0;0.0;0.0;0.0;0.0
TSP-based;105;320;4.0;1.7015;0.07991666666666666;10293.0;176.782;4410792.0;0.0;0.0;0.0;0.0;0.0
TSP-based;105;500;4.0;1.21974;0.06681666666666666;13326.0;217.64600000000002;12671784.0;0.0;0.0;0.0;0.0;0.0
TSP-based;106;16;4.0;9.34619;0.0011333333333333334;2684.0;47.29;7810408.0;0.0;0.0;0.0;0.0;0.0
TSP-based;106;32;4.0;6.764869999999999;0.0019833333333333335;3135.0;61.918;7810632.0;0.0;0.0;0.0;0.0;0.0
TSP-based;106;48;4.0;5.35787;0.0016666666666666668;4228.0;75.257;9110896.0;0.0;0.0;0.0;0.0;0.0
TSP-based;106;50;4.0;5.32153;0.0008833333333333334;4207.0;75.623;1301072.0;0.0;0.0;0.0;0.0;0.0
TSP-based;106;80;4.0;3.99209;0.0024833333333333335;5210.0;95.592;10405464.0;0.0;0.0;0.0;0.0;0.0
TSP-based;106;160;4.0;2.68306;0.003316666666666667;7633.0;129.203;-11247456.0;0.0;0.0;0.0;0.0;0.0
TSP-based;106;250;4.0;1.99784;0.0495;9624.0;159.531;-12128584.0;0.0;0.0;0.0;0.0;0.0
TSP-based;106;320;4.0;1.7315900000000002;0.08315;10601.0;174.522;4398856.0;0.0;0.0;0.0;0.0;0.0
TSP-based;106;500;4.0;1.22494;0.13201666666666667;13414.0;216.97;12604416.0;0.0;0.0;0.0;0.0;0.0
TSP-based;107;16;4.0;8.82017;0.0023;3066.0;49.512;7810824.0;0.0;0.0;0.0;0.0;0.0
TSP-based;107;32;4.0;6.0738;0.0017166666666666667;3374.0;68.291;8461280.0;0.0;0.0;0.0;0.0;0.0
TSP-based;107;48;4.0;5.28803;0.0016;4395.0;76.682;9111200.0;0.0;0.0;0.0;0.0;0.0
TSP-based;107;50;4.0;5.19606;0.00055;3831.0;76.943;1300560.0;0.0;0.0;0.0;0.0;0.0
TSP-based;107;80;4.0;4.19563;0.0035833333333333333;5000.0;91.657;10412248.0;0.0;0.0;0.0;0.0;0.0
TSP-based;107;160;4.0;2.77179;0.00805;7048.0;125.334;-11737352.0;0.0;0.0;0.0;0.0;0.0
TSP-based;107;250;4.0;2.00438;0.016933333333333335;8892.0;158.441;-12417184.0;0.0;0.0;0.0;0.0;0.0
TSP-based;107;320;4.0;1.6681099999999998;0.03153333333333334;10530.0;179.872;3742312.0;0.0;0.0;0.0;0.0;0.0
TSP-based;107;500;4.0;1.19223;0.23103333333333334;13718.0;221.942;12044832.0;0.0;0.0;0.0;0.0;0.0
TSP-based;108;16;4.0;8.14718;0.0021666666666666666;2883.0;52.958;7810560.0;0.0;0.0;0.0;0.0;0.0
TSP-based;108;32;4.0;6.4981800000000005;0.0018333333333333335;3359.0;64.06700000000001;8460760.0;0.0;0.0;0.0;0.0;0.0
TSP-based;108;48;4.0;5.19684;0.0021333333333333334;4140.0;77.383;9102680.0;0.0;0.0;0.0;0.0;0.0
TSP-based;108;50;4.0;5.02635;0.0007333333333333333;4278.0;79.66;1300376.0;0.0;0.0;0.0;0.0;0.0
TSP-based;108;80;4.0;3.9674;0.0027166666666666667;5285.0;96.229;10404032.0;0.0;0.0;0.0;0.0;0.0
TSP-based;108;160;4.0;2.70891;0.006933333333333334;7030.0;127.449;-11642032.0;0.0;0.0;0.0;0.0;0.0
TSP-based;108;250;4.0;1.9993599999999998;0.015416666666666667;9201.0;158.936;-12092640.0;0.0;0.0;0.0;0.0;0.0
TSP-based;108;320;4.0;1.6664700000000001;0.07431666666666667;10699.0;179.79500000000002;3819464.0;0.0;0.0;0.0;0.0;0.0
TSP-based;108;500;4.0;1.18449;0.3307833333333334;13617.0;222.221;12358480.0;0.0;0.0;0.0;0.0;0.0
TSP-based;109;16;4.0;9.37994;0.0019500000000000001;2094.0;45.918;7810544.0;0.0;0.0;0.0;0.0;0.0
TSP-based;109;32;4.0;6.35151;0.0012333333333333335;3417.0;65.228;8460816.0;0.0;0.0;0.0;0.0;0.0
TSP-based;109;48;4.0;5.1886;0.00295;4231.0;77.31;9103008.0;0.0;0.0;0.0;0.0;0.0
TSP-based;109;50;4.0;5.05081;0.0006500000000000001;4128.0;78.96600000000001;1316776.0;0.0;0.0;0.0;0.0;0.0
TSP-based;109;80;4.0;3.88194;0.00255;4900.0;97.926;10403240.0;0.0;0.0;0.0;0.0;0.0
TSP-based;109;160;4.0;2.6801;0.016083333333333335;7663.0;129.90200000000002;-11171232.0;0.0;0.0;0.0;0.0;0.0
TSP-based;109;250;4.0;2.01132;0.024683333333333335;8864.0;158.189;-12076400.0;0.0;0.0;0.0;0.0;0.0
TSP-based;109;320;4.0;1.71032;0.04105;10950.0;176.812;4576688.0;0.0;0.0;0.0;0.0;0.0
TSP-based;109;500;4.0;1.22294;0.7123166666666667;13917.0;218.165;11989792.0;0.0;0.0;0.0;0.0;0.0
TSP-based;110;16;4.0;8.61497;0.0011833333333333333;2411.0;50.451;7811216.0;0.0;0.0;0.0;0.0;0.0
TSP-based;110;32;4.0;6.56853;0.0014;3272.0;63.573;8460952.0;0.0;0.0;0.0;0.0;0.0
TSP-based;110;48;4.0;5.615480000000001;0.0021000000000000003;3778.0;71.882;9103736.0;0.0;0.0;0.0;0.0;0.0
TSP-based;110;50;4.0;5.1917800000000005;0.0008;4096.0;77.546;1300464.0;0.0;0.0;0.0;0.0;0.0
TSP-based;110;80;4.0;4.15046;0.002616666666666667;5212.0;92.301;10403600.0;0.0;0.0;0.0;0.0;0.0
TSP-based;110;160;4.0;2.80439;0.06508333333333334;7345.0;124.636;-10973528.0;0.0;0.0;0.0;0.0;0.0
TSP-based;110;250;4.0;2.05348;0.01335;9404.0;155.65;-12055840.0;0.0;0.0;0.0;0.0;0.0
TSP-based;110;320;4.0;1.7007700000000001;0.15426666666666666;10129.0;176.711;4412216.0;0.0;0.0;0.0;0.0;0.0
TSP-based;110;500;4.0;1.20117;0.23563333333333333;13380.0;220.001;12816088.0;0.0;0.0;0.0;0.0;0.0
TSP-based;111;16;4.0;9.13327;0.0013666666666666666;2182.0;47.106;7810432.0;0.0;0.0;0.0;0.0;0.0
TSP-based;111;32;4.0;5.7458599999999995;0.0015666666666666667;3082.0;71.319;8460968.0;0.0;0.0;0.0;0.0;0.0
TSP-based;111;48;4.0;5.08162;0.003816666666666667;3961.0;78.459;8452424.0;0.0;0.0;0.0;0.0;0.0
TSP-based;111;50;4.0;5.11273;0.0007;4290.0;78.685;1300456.0;0.0;0.0;0.0;0.0;0.0
TSP-based;111;80;4.0;4.0132900000000005;0.003166666666666667;5763.0;95.342;10406624.0;0.0;0.0;0.0;0.0;0.0
TSP-based;111;160;4.0;2.78143;0.016050000000000002;7075.0;125.277;-11559744.0;0.0;0.0;0.0;0.0;0.0
TSP-based;111;250;4.0;2.06525;0.010283333333333334;9016.0;154.591;-12390016.0;0.0;0.0;0.0;0.0;0.0
TSP-based;111;320;4.0;1.7218200000000001;0.07976666666666667;10287.0;174.839;3654304.0;0.0;0.0;0.0;0.0;0.0
TSP-based;111;500;4.0;1.22854;0.24953333333333336;13525.0;216.382;12728112.0;0.0;0.0;0.0;0.0;0.0
TSP-based;112;16;4.0;8.7166;0.0019333333333333333;2629.0;49.92;7160600.0;0.0;0.0;0.0;0.0;0.0
