Strategy;nPOIs;nUAV;SucessTax;V2V_range;nRounds;dimX;simumationTimeMS;TSP_threads;maxData;minData;globalAvgDelay;nMsgs;tourSize;
ZigZagOverNSN;20;16;5.83750;71;36000;30000;4301;4;34655;33270;3196;6755;94277
ZigZagOverNSN;20;2;1.43403;71;36000;30000;1044;4;35770;35260;5697;1867;110140
ZigZagOverNSN;20;4;1.77569;71;36000;30000;1384;4;35665;35030;5370;2199;110140
ZigZagOverNSN;20;8;2.66875;71;36000;30000;2017;4;35580;34780;5445;3198;110140
ZigZagOverNSN;20;16;4.39653;71;36000;30000;4584;4;35015;34045;3669;5059;110140
ZigZagOverNSN;20;2;1.67431;71;36000;30000;1033;4;35680;35145;4959;1856;94711
ZigZagOverNSN;20;4;2.27014;71;36000;30000;1296;4;35530;34865;4995;1872;94711
ZigZagOverNSN;20;8;3.37083;71;36000;30000;1903;4;35450;34325;4394;3884;94711
ZigZagOverNSN;20;16;5.69792;71;36000;30000;4343;4;34865;33305;3584;6887;94711
ZigZagOverNSN;20;2;1.83681;71;36000;30000;1128;4;35700;35095;4636;1897;87394
ZigZagOverNSN;20;4;2.49167;71;36000;30000;1256;4;35530;34735;4131;2209;87394
ZigZagOverNSN;20;8;3.88333;71;36000;30000;1974;4;35275;33865;3981;3989;87394
ZigZagOverNSN;20;16;6.82361;71;36000;30000;4378;4;34620;32935;2819;7760;87394
ZigZagOverNSN;20;2;1.79653;71;36000;30000;1267;4;35650;35105;4588;1867;87576
ZigZagOverNSN;20;4;2.37778;71;36000;30000;1484;4;35540;34870;4965;2464;87576
ZigZagOverNSN;20;8;3.83750;71;36000;30000;2079;4;35265;34030;4144;3926;87576
ZigZagOverNSN;20;16;6.53819;71;36000;30000;4322;4;34670;32985;2940;8074;87576
ZigZagOverNSN;20;2;1.71389;71;36000;30000;1120;4;35675;35100;4957;1888;92361
ZigZagOverNSN;20;4;2.14167;71;36000;30000;1370;4;35520;34980;5165;2460;92361
ZigZagOverNSN;20;8;3.48889;71;36000;30000;2057;4;35300;34300;4165;3923;92361
ZigZagOverNSN;20;16;6.05347;71;36000;30000;4336;4;34905;33265;3273;7058;92361
ZigZagOverNSN;20;2;1.49653;71;36000;30000;1149;4;35720;35210;5683;1884;109088
ZigZagOverNSN;20;4;1.80069;71;36000;30000;1376;4;35660;35115;5718;1855;109088
