Strategy;nPOIs;nUAV;SucessTax;V2V_range;ctRounds;dimX;simumationTimeMS;pathTime;TSP_threads;maxData;minData;globalAvgDelay;GSglobalAvgDelay;nMsgs;tourSize;throughput;TaxPerPathSize;memory;mapName
DADCA-LKH;400;2;0.00000;71;2;13000;44761;44663;4;2;2;-1;0;0;196502;0.0;0.0;-1;78
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;44336;44237;4;2;2;-1;0;0;197467;0.0;0.0;-1;78
TSP-based;400;2;0.00000;71;2;13000;771408;771304;4;2;2;-1;0;0;192947;0.0;0.0;-1;79
FPPWR;400;2;0.00000;71;2;13000;277;180;4;2;2;-1;0;0;553664;0.0;0.0;-1;79
DADCA-NSN;400;2;0.00000;71;2;13000;414;290;4;2;2;-1;0;0;238532;0.0;0.0;-1;79
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;225;117;4;2;2;-1;0;0;249197;0.0;0.0;-1;79
DADCA-LKH;400;2;0.00000;71;2;13000;30522;30421;4;2;2;-1;0;0;193031;0.0;0.0;-1;79
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;30497;30390;4;2;2;-1;0;0;193112;0.0;0.0;-1;79
TSP-based;400;2;0.00000;71;2;13000;1961207;1961099;4;2;2;-1;0;0;195356;0.0;0.0;-1;80
FPPWR;400;2;0.00000;71;2;13000;280;186;4;2;2;-1;0;0;542856;0.0;0.0;-1;80
DADCA-NSN;400;2;0.00000;71;2;13000;370;275;4;2;2;-1;0;0;247269;0.0;0.0;-1;80
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;197;99;4;2;2;-1;0;0;242113;0.0;0.0;-1;80
DADCA-LKH;400;2;0.00000;71;2;13000;107874;107778;4;2;2;-1;0;0;195356;0.0;0.0;-1;80
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;108462;108365;4;2;2;-1;0;0;196076;0.0;0.0;-1;80
TSP-based;400;2;0.00000;71;2;13000;200913;200813;4;2;2;-1;0;0;192964;0.0;0.0;-1;81
FPPWR;400;2;0.00000;71;2;13000;271;176;4;2;2;-1;0;0;535628;0.0;0.0;-1;81
DADCA-NSN;400;2;0.00000;71;2;13000;391;275;4;2;2;-1;0;0;230539;0.0;0.0;-1;81
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;196;98;4;2;2;-1;0;0;239217;0.0;0.0;-1;81
DADCA-LKH;400;2;0.00000;71;2;13000;32522;32415;4;2;2;-1;0;0;192882;0.0;0.0;-1;81
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;32121;32021;4;2;2;-1;0;0;192796;0.0;0.0;-1;81
TSP-based;400;2;0.00000;71;2;13000;206677;206579;4;2;2;-1;0;0;193907;0.0;0.0;-1;82
FPPWR;400;2;0.00000;71;2;13000;270;176;4;2;2;-1;0;0;542206;0.0;0.0;-1;82
DADCA-NSN;400;2;0.00000;71;2;13000;438;325;4;2;2;-1;0;0;230579;0.0;0.0;-1;82
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;201;101;4;2;2;-1;0;0;241117;0.0;0.0;-1;82
DADCA-LKH;400;2;0.00000;71;2;13000;35317;35216;4;2;2;-1;0;0;193907;0.0;0.0;-1;82
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;35343;35248;4;2;2;-1;0;0;195306;0.0;0.0;-1;82
TSP-based;400;2;0.00000;71;2;13000;135239;135127;4;2;2;-1;0;0;193906;0.0;0.0;-1;83
FPPWR;400;2;0.00000;71;2;13000;271;177;4;2;2;-1;0;0;536588;0.0;0.0;-1;83
DADCA-NSN;400;2;0.00000;71;2;13000;407;284;4;2;2;-1;0;0;239686;0.0;0.0;-1;83
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;202;100;4;2;2;-1;0;0;251893;0.0;0.0;-1;83
DADCA-LKH;400;2;0.00000;71;2;13000;19689;19588;4;2;2;-1;0;0;193906;0.0;0.0;-1;83
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;19686;19579;4;2;2;-1;0;0;195577;0.0;0.0;-1;83
TSP-based;400;2;0.00000;71;2;13000;683390;683289;4;2;2;-1;0;0;191748;0.0;0.0;-1;84
FPPWR;400;2;0.00000;71;2;13000;271;177;4;2;2;-1;0;0;547286;0.0;0.0;-1;84
DADCA-NSN;400;2;0.00000;71;2;13000;389;277;4;2;2;-1;0;0;227461;0.0;0.0;-1;84
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;195;99;4;2;2;-1;0;0;231798;0.0;0.0;-1;84
DADCA-LKH;400;2;0.00000;71;2;13000;28704;28600;4;2;2;-1;0;0;191748;0.0;0.0;-1;84
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;28839;28731;4;2;2;-1;0;0;191349;0.0;0.0;-1;84
TSP-based;400;2;0.00000;71;2;13000;189528;189428;4;2;2;-1;0;0;193817;0.0;0.0;-1;85
FPPWR;400;2;0.00000;71;2;13000;275;177;4;2;2;-1;0;0;540225;0.0;0.0;-1;85
DADCA-NSN;400;2;0.00000;71;2;13000;402;281;4;2;2;-1;0;0;241213;0.0;0.0;-1;85
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;226;112;4;2;2;-1;0;0;237658;0.0;0.0;-1;85
DADCA-LKH;400;2;0.00000;71;2;13000;55268;55157;4;2;2;-1;0;0;193817;0.0;0.0;-1;85
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;55365;55262;4;2;2;-1;0;0;193723;0.0;0.0;-1;85
TSP-based;400;2;0.00000;71;2;13000;3182929;3182829;4;2;2;-1;0;0;188376;0.0;0.0;-1;86
FPPWR;400;2;0.00000;71;2;13000;270;176;4;2;2;-1;0;0;538604;0.0;0.0;-1;86
DADCA-NSN;400;2;0.00000;71;2;13000;410;286;4;2;2;-1;0;0;238790;0.0;0.0;-1;86
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;210;99;4;2;2;-1;0;0;224609;0.0;0.0;-1;86
DADCA-LKH;400;2;0.00000;71;2;13000;47278;47178;4;2;2;-1;0;0;187408;0.0;0.0;-1;86
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;47093;46989;4;2;2;-1;0;0;188165;0.0;0.0;-1;86
TSP-based;400;2;0.00000;71;2;13000;554513;554415;4;2;2;-1;0;0;201311;0.0;0.0;-1;87
FPPWR;400;2;0.00000;71;2;13000;287;183;4;2;2;-1;0;0;535284;0.0;0.0;-1;87
DADCA-NSN;400;2;0.00000;71;2;13000;456;334;4;2;2;-1;0;0;238305;0.0;0.0;-1;87
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;206;106;4;2;2;-1;0;0;241213;0.0;0.0;-1;87
DADCA-LKH;400;2;0.00000;71;2;13000;28770;28663;4;2;2;-1;0;0;201266;0.0;0.0;-1;87
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;28809;28703;4;2;2;-1;0;0;201123;0.0;0.0;-1;87
TSP-based;400;2;0.00000;71;2;13000;400541;400445;4;2;2;-1;0;0;196145;0.0;0.0;-1;88
FPPWR;400;2;0.00000;71;2;13000;270;176;4;2;2;-1;0;0;536507;0.0;0.0;-1;88
DADCA-NSN;400;2;0.00000;71;2;13000;394;275;4;2;2;-1;0;0;245027;0.0;0.0;-1;88
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;230;114;4;2;2;-1;0;0;254842;0.0;0.0;-1;88
DADCA-LKH;400;2;0.00000;71;2;13000;27513;27415;4;2;2;-1;0;0;196423;0.0;0.0;-1;88
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;27553;27457;4;2;2;-1;0;0;196930;0.0;0.0;-1;88
TSP-based;400;2;0.00000;71;2;13000;388963;388843;4;2;2;-1;0;0;193386;0.0;0.0;-1;89
FPPWR;400;2;0.00000;71;2;13000;297;189;4;2;2;-1;0;0;547391;0.0;0.0;-1;89
DADCA-NSN;400;2;0.00000;71;2;13000;384;273;4;2;2;-1;0;0;237553;0.0;0.0;-1;89
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;214;109;4;2;2;-1;0;0;254528;0.0;0.0;-1;89
DADCA-LKH;400;2;0.00000;71;2;13000;30737;30640;4;2;2;-1;0;0;193386;0.0;0.0;-1;89
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;30526;30420;4;2;2;-1;0;0;193541;0.0;0.0;-1;89
TSP-based;400;2;0.00000;71;2;13000;71922;71823;4;2;2;-1;0;0;198257;0.0;0.0;-1;90
FPPWR;400;2;0.00000;71;2;13000;283;175;4;2;2;-1;0;0;537925;0.0;0.0;-1;90
DADCA-NSN;400;2;0.00000;71;2;13000;389;275;4;2;2;-1;0;0;236240;0.0;0.0;-1;90
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;199;100;4;2;2;-1;0;0;247651;0.0;0.0;-1;90
DADCA-LKH;400;2;0.00000;71;2;13000;16938;16832;4;2;2;-1;0;0;198100;0.0;0.0;-1;90
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;17062;16957;4;2;2;-1;0;0;198249;0.0;0.0;-1;90
TSP-based;400;2;0.00000;71;2;13000;223842;223739;4;2;2;-1;0;0;193730;0.0;0.0;-1;91
FPPWR;400;2;0.00000;71;2;13000;271;177;4;2;2;-1;0;0;531653;0.0;0.0;-1;91
DADCA-NSN;400;2;0.00000;71;2;13000;401;274;4;2;2;-1;0;0;238034;0.0;0.0;-1;91
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;200;98;4;2;2;-1;0;0;239887;0.0;0.0;-1;91
DADCA-LKH;400;2;0.00000;71;2;13000;26794;26696;4;2;2;-1;0;0;193635;0.0;0.0;-1;91
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;26815;26713;4;2;2;-1;0;0;193507;0.0;0.0;-1;91
TSP-based;400;2;0.00000;71;2;13000;1525029;1524916;4;2;2;-1;0;0;194403;0.0;0.0;-1;92
FPPWR;400;2;0.00000;71;2;13000;309;188;4;2;2;-1;0;0;541214;0.0;0.0;-1;92
DADCA-NSN;400;2;0.00000;71;2;13000;400;277;4;2;2;-1;0;0;235594;0.0;0.0;-1;92
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;229;122;4;2;2;-1;0;0;255138;0.0;0.0;-1;92
DADCA-LKH;400;2;0.00000;71;2;13000;57107;57001;4;2;2;-1;0;0;194406;0.0;0.0;-1;92
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;56743;56637;4;2;2;-1;0;0;195555;0.0;0.0;-1;92
TSP-based;400;2;0.00000;71;2;13000;769869;769752;4;2;2;-1;0;0;195589;0.0;0.0;-1;93
FPPWR;400;2;0.00000;71;2;13000;292;178;4;2;2;-1;0;0;536548;0.0;0.0;-1;93
DADCA-NSN;400;2;0.00000;71;2;13000;409;285;4;2;2;-1;0;0;232963;0.0;0.0;-1;93
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;214;110;4;2;2;-1;0;0;238773;0.0;0.0;-1;93
DADCA-LKH;400;2;0.00000;71;2;13000;22028;21921;4;2;2;-1;0;0;196827;0.0;0.0;-1;93
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;21961;21862;4;2;2;-1;0;0;196158;0.0;0.0;-1;93
TSP-based;400;2;0.00000;71;2;13000;54490;54370;4;2;2;-1;0;0;195490;0.0;0.0;-1;94
FPPWR;400;2;0.00000;71;2;13000;270;176;4;2;2;-1;0;0;538014;0.0;0.0;-1;94
DADCA-NSN;400;2;0.00000;71;2;13000;401;287;4;2;2;-1;0;0;238431;0.0;0.0;-1;94
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;213;107;4;2;2;-1;0;0;239026;0.0;0.0;-1;94
DADCA-LKH;400;2;0.00000;71;2;13000;32701;32584;4;2;2;-1;0;0;195335;0.0;0.0;-1;94
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;32673;32576;4;2;2;-1;0;0;195701;0.0;0.0;-1;94
TSP-based;400;2;0.00000;71;2;13000;134690;134583;4;2;2;-1;0;0;190947;0.0;0.0;-1;95
FPPWR;400;2;0.00000;71;2;13000;275;176;4;2;2;-1;0;0;526703;0.0;0.0;-1;95
DADCA-NSN;400;2;0.00000;71;2;13000;440;323;4;2;2;-1;0;0;227593;0.0;0.0;-1;95
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;195;99;4;2;2;-1;0;0;246116;0.0;0.0;-1;95
DADCA-LKH;400;2;0.00000;71;2;13000;26984;26888;4;2;2;-1;0;0;190835;0.0;0.0;-1;95
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;27065;26964;4;2;2;-1;0;0;191521;0.0;0.0;-1;95
TSP-based;400;2;0.00000;71;2;13000;1577467;1577371;4;2;2;-1;0;0;190769;0.0;0.0;-1;96
FPPWR;400;2;0.00000;71;2;13000;287;181;4;2;2;-1;0;0;530284;0.0;0.0;-1;96
DADCA-NSN;400;2;0.00000;71;2;13000;385;274;4;2;2;-1;0;0;235029;0.0;0.0;-1;96
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;210;106;4;2;2;-1;0;0;251257;0.0;0.0;-1;96
DADCA-LKH;400;2;0.00000;71;2;13000;39768;39667;4;2;2;-1;0;0;190769;0.0;0.0;-1;96
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;40015;39916;4;2;2;-1;0;0;191465;0.0;0.0;-1;96
TSP-based;400;2;0.00000;71;2;13000;273791;273694;4;2;2;-1;0;0;193993;0.0;0.0;-1;97
FPPWR;400;2;0.00000;71;2;13000;273;178;4;2;2;-1;0;0;551144;0.0;0.0;-1;97
DADCA-NSN;400;2;0.00000;71;2;13000;408;285;4;2;2;-1;0;0;236997;0.0;0.0;-1;97
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;197;98;4;2;2;-1;0;0;247026;0.0;0.0;-1;97
DADCA-LKH;400;2;0.00000;71;2;13000;26766;26666;4;2;2;-1;0;0;193337;0.0;0.0;-1;97
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;26646;26537;4;2;2;-1;0;0;193941;0.0;0.0;-1;97
TSP-based;400;2;0.00000;71;2;13000;614998;614899;4;2;2;-1;0;0;196845;0.0;0.0;-1;98
FPPWR;400;2;0.00000;71;2;13000;307;199;4;2;2;-1;0;0;541907;0.0;0.0;-1;98
DADCA-NSN;400;2;0.00000;71;2;13000;392;277;4;2;2;-1;0;0;236471;0.0;0.0;-1;98
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;198;100;4;2;2;-1;0;0;240672;0.0;0.0;-1;98
DADCA-LKH;400;2;0.00000;71;2;13000;27264;27163;4;2;2;-1;0;0;196845;0.0;0.0;-1;98
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;27581;27459;4;2;2;-1;0;0;197343;0.0;0.0;-1;98
TSP-based;400;2;0.00000;71;2;13000;268665;268568;4;2;2;-1;0;0;193085;0.0;0.0;-1;99
FPPWR;400;2;0.00000;71;2;13000;285;180;4;2;2;-1;0;0;547377;0.0;0.0;-1;99
DADCA-NSN;400;2;0.00000;71;2;13000;393;279;4;2;2;-1;0;0;237887;0.0;0.0;-1;99
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;202;100;4;2;2;-1;0;0;249921;0.0;0.0;-1;99
DADCA-LKH;400;2;0.00000;71;2;13000;37955;37846;4;2;2;-1;0;0;192636;0.0;0.0;-1;99
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;37739;37642;4;2;2;-1;0;0;193108;0.0;0.0;-1;99
TSP-based;400;2;0.00000;71;2;13000;6530597;6530481;4;2;2;-1;0;0;195173;0.0;0.0;-1;100
FPPWR;400;2;0.00000;71;2;13000;270;175;4;2;2;-1;0;0;538703;0.0;0.0;-1;100
DADCA-NSN;400;2;0.00000;71;2;13000;434;324;4;2;2;-1;0;0;242555;0.0;0.0;-1;100
DADCA-Parted-NSN;400;2;0.00000;71;2;13000;198;98;4;2;2;-1;0;0;258975;0.0;0.0;-1;100
DADCA-LKH;400;2;0.00000;71;2;13000;88137;88029;4;2;2;-1;0;0;195214;0.0;0.0;-1;100
DADCA-LKH-Cutted;400;2;0.00000;71;2;13000;87769;87661;4;2;2;-1;0;0;195674;0.0;0.0;-1;100
TSP-based;500;2;0.00000;71;2;13000;949483;949376;4;2;2;-1;0;0;217900;0.0;0.0;-1;1
FPPWR;500;2;0.00000;71;2;13000;301;197;4;2;2;-1;0;0;550242;0.0;0.0;-1;1
DADCA-NSN;500;2;0.00000;71;2;13000;507;400;4;2;2;-1;0;0;256133;0.0;0.0;-1;1
DADCA-Parted-NSN;500;2;0.00000;71;2;13000;237;130;4;2;2;-1;0;0;264518;0.0;0.0;-1;1
DADCA-LKH;500;2;0.00000;71;2;13000;37047;36928;4;2;2;-1;0;0;217900;0.0;0.0;-1;1
DADCA-LKH-Cutted;500;2;0.00000;71;2;13000;37122;36977;4;2;2;-1;0;0;218567;0.0;0.0;-1;1
TSP-based;500;2;0.00000;71;2;13000;131819;131700;4;2;2;-1;0;0;217722;0.0;0.0;-1;2
FPPWR;500;2;0.00000;71;2;13000;299;196;4;2;2;-1;0;0;547646;0.0;0.0;-1;2
DADCA-NSN;500;2;0.00000;71;2;13000;506;402;4;2;2;-1;0;0;270294;0.0;0.0;-1;2
DADCA-Parted-NSN;500;2;0.00000;71;2;13000;229;126;4;2;2;-1;0;0;263741;0.0;0.0;-1;2
DADCA-LKH;500;2;0.00000;71;2;13000;78811;78704;4;2;2;-1;0;0;217576;0.0;0.0;-1;2
DADCA-LKH-Cutted;500;2;0.00000;71;2;13000;78660;78527;4;2;2;-1;0;0;217688;0.0;0.0;-1;2
TSP-based;500;2;0.00000;71;2;13000;4501633;4501526;4;2;2;-1;0;0;216544;0.0;0.0;-1;3
FPPWR;500;2;0.00000;71;2;13000;317;206;4;2;2;-1;0;0;552887;0.0;0.0;-1;3
DADCA-NSN;500;2;0.00000;71;2;13000;514;405;4;2;2;-1;0;0;261258;0.0;0.0;-1;3
DADCA-Parted-NSN;500;2;0.00000;71;2;13000;230;126;4;2;2;-1;0;0;271473;0.0;0.0;-1;3
DADCA-LKH;500;2;0.00000;71;2;13000;49087;48961;4;2;2;-1;0;0;216304;0.0;0.0;-1;3
DADCA-LKH-Cutted;500;2;0.00000;71;2;13000;49003;48876;4;2;2;-1;0;0;216789;0.0;0.0;-1;3
TSP-based;500;2;0.00000;71;2;13000;1703129;1703019;4;2;2;-1;0;0;218575;0.0;0.0;-1;4
FPPWR;500;2;0.00000;71;2;13000;316;202;4;2;2;-1;0;0;547748;0.0;0.0;-1;4
DADCA-NSN;500;2;0.00000;71;2;13000;503;400;4;2;2;-1;0;0;266690;0.0;0.0;-1;4
DADCA-Parted-NSN;500;2;0.00000;71;2;13000;240;131;4;2;2;-1;0;0;262518;0.0;0.0;-1;4
DADCA-LKH;500;2;0.00000;71;2;13000;118335;118216;4;2;2;-1;0;0;218575;0.0;0.0;-1;4
DADCA-LKH-Cutted;500;2;0.00000;71;2;13000;118657;118535;4;2;2;-1;0;0;218686;0.0;0.0;-1;4
TSP-based;500;2;0.00000;71;2;13000;253702;253595;4;2;2;-1;0;0;218976;0.0;0.0;-1;5
FPPWR;500;2;0.00000;71;2;13000;301;195;4;2;2;-1;0;0;553777;0.0;0.0;-1;5
DADCA-NSN;500;2;0.00000;71;2;13000;503;400;4;2;2;-1;0;0;272031;0.0;0.0;-1;5
DADCA-Parted-NSN;500;2;0.00000;71;2;13000;264;146;4;2;2;-1;0;0;268756;0.0;0.0;-1;5
DADCA-LKH;500;2;0.00000;71;2;13000;11034;10928;4;2;2;-1;0;0;219566;0.0;0.0;-1;5
DADCA-LKH-Cutted;500;2;0.00000;71;2;13000;11043;10920;4;2;2;-1;0;0;219865;0.0;0.0;-1;5
TSP-based;500;2;0.00000;71;2;13000;1462449;1462339;4;2;2;-1;0;0;218699;0.0;0.0;-1;6
FPPWR;500;2;0.00000;71;2;13000;303;198;4;2;2;-1;0;0;550250;0.0;0.0;-1;6
DADCA-NSN;500;2;0.00000;71;2;13000;529;413;4;2;2;-1;0;0;266538;0.0;0.0;-1;6
DADCA-Parted-NSN;500;2;0.00000;71;2;13000;239;129;4;2;2;-1;0;0;268919;0.0;0.0;-1;6
DADCA-LKH;500;2;0.00000;71;2;13000;29641;29520;4;2;2;-1;0;0;218699;0.0;0.0;-1;6
DADCA-LKH-Cutted;500;2;0.00000;71;2;13000;29641;29522;4;2;2;-1;0;0;218716;0.0;0.0;-1;6
TSP-based;500;2;0.00000;71;2;13000;97888;97766;4;2;2;-1;0;0;218427;0.0;0.0;-1;7
FPPWR;500;2;0.00000;71;2;13000;304;199;4;2;2;-1;0;0;562699;0.0;0.0;-1;7
DADCA-NSN;500;2;0.00000;71;2;13000;533;416;4;2;2;-1;0;0;260993;0.0;0.0;-1;7
DADCA-Parted-NSN;500;2;0.00000;71;2;13000;241;132;4;2;2;-1;0;0;280737;0.0;0.0;-1;7
DADCA-LKH;500;2;0.00000;71;2;13000;44324;44213;4;2;2;-1;0;0;218435;0.0;0.0;-1;7
DADCA-LKH-Cutted;500;2;0.00000;71;2;13000;44215;44090;4;2;2;-1;0;0;218402;0.0;0.0;-1;7
TSP-based;500;2;0.00000;71;2;13000;2725847;2725740;4;2;2;-1;0;0;218846;0.0;0.0;-1;8
FPPWR;500;2;0.00000;71;2;13000;327;210;4;2;2;-1;0;0;557606;0.0;0.0;-1;8
DADCA-NSN;500;2;0.00000;71;2;13000;506;403;4;2;2;-1;0;0;258955;0.0;0.0;-1;8
DADCA-Parted-NSN;500;2;0.00000;71;2;13000;247;128;4;2;2;-1;0;0;270590;0.0;0.0;-1;8
DADCA-LKH;500;2;0.00000;71;2;13000;73921;73770;4;2;2;-1;0;0;218846;0.0;0.0;-1;8
DADCA-LKH-Cutted;500;2;0.00000;71;2;13000;74873;74756;4;2;2;-1;0;0;218933;0.0;0.0;-1;8
TSP-based;500;2;0.00000;71;2;13000;4153520;4153402;4;2;2;-1;0;0;219359;0.0;0.0;-1;9
FPPWR;500;2;0.00000;71;2;13000;329;211;4;2;2;-1;0;0;555361;0.0;0.0;-1;9
DADCA-NSN;500;2;0.00000;71;2;13000;531;414;4;2;2;-1;0;0;266667;0.0;0.0;-1;9
DADCA-Parted-NSN;500;2;0.00000;71;2;13000;243;133;4;2;2;-1;0;0;274140;0.0;0.0;-1;9
DADCA-LKH;500;2;0.00000;71;2;13000;53713;53586;4;2;2;-1;0;0;219479;0.0;0.0;-1;9
DADCA-LKH-Cutted;500;2;0.00000;71;2;13000;53317;53203;4;2;2;-1;0;0;219166;0.0;0.0;-1;9
TSP-based;500;2;0.00000;71;2;13000;351444;351338;4;2;2;-1;0;0;215200;0.0;0.0;-1;10
FPPWR;500;2;0.00000;71;2;13000;327;210;4;2;2;-1;0;0;545707;0.0;0.0;-1;10
DADCA-NSN;500;2;0.00000;71;2;13000;532;405;4;2;2;-1;0;0;258949;0.0;0.0;-1;10
DADCA-Parted-NSN;500;2;0.00000;71;2;13000;250;130;4;2;2;-1;0;0;275659;0.0;0.0;-1;10
DADCA-LKH;500;2;0.00000;71;2;13000;40787;40654;4;2;2;-1;0;0;215202;0.0;0.0;-1;10
DADCA-LKH-Cutted;500;2;0.00000;71;2;13000;40583;40474;4;2;2;-1;0;0;215307;0.0;0.0;-1;10
TSP-based;500;2;0.00000;71;2;13000;565338;565227;4;2;2;-1;0;0;216429;0.0;0.0;-1;11
FPPWR;500;2;0.00000;71;2;13000;309;199;4;2;2;-1;0;0;551965;0.0;0.0;-1;11
DADCA-NSN;500;2;0.00000;71;2;13000;506;402;4;2;2;-1;0;0;263690;0.0;0.0;-1;11
DADCA-Parted-NSN;500;2;0.00000;71;2;13000;288;155;4;2;2;-1;0;0;266846;0.0;0.0;-1;11
DADCA-LKH;500;2;0.00000;71;2;13000;78387;78257;4;2;2;-1;0;0;215882;0.0;0.0;-1;11
DADCA-LKH-Cutted;500;2;0.00000;71;2;13000;79116;78995;4;2;2;-1;0;0;216456;0.0;0.0;-1;11
TSP-based;500;2;0.00000;71;2;13000;995604;995489;4;2;2;-1;0;0;218272;0.0;0.0;-1;12
FPPWR;500;2;0.00000;71;2;13000;310;196;4;2;2;-1;0;0;543250;0.0;0.0;-1;12
DADCA-NSN;500;2;0.00000;71;2;13000;533;415;4;2;2;-1;0;0;266422;0.0;0.0;-1;12
DADCA-Parted-NSN;500;2;0.00000;71;2;13000;252;136;4;2;2;-1;0;0;266985;0.0;0.0;-1;12
DADCA-LKH;500;2;0.00000;71;2;13000;65991;65833;4;2;2;-1;0;0;218420;0.0;0.0;-1;12
DADCA-LKH-Cutted;500;2;0.00000;71;2;13000;67168;67059;4;2;2;-1;0;0;218698;0.0;0.0;-1;12
TSP-based;500;2;0.00000;71;2;13000;52063;51943;4;2;2;-1;0;0;220115;0.0;0.0;-1;13
FPPWR;500;2;0.00000;71;2;13000;298;195;4;2;2;-1;0;0;563339;0.0;0.0;-1;13
DADCA-NSN;500;2;0.00000;71;2;13000;507;403;4;2;2;-1;0;0;269219;0.0;0.0;-1;13
DADCA-Parted-NSN;500;2;0.00000;71;2;13000;239;132;4;2;2;-1;0;0;278482;0.0;0.0;-1;13
DADCA-LKH;500;2;0.00000;71;2;13000;33792;33674;4;2;2;-1;0;0;220115;0.0;0.0;-1;13
DADCA-LKH-Cutted;500;2;0.00000;71;2;13000;33489;33365;4;2;2;-1;0;0;220685;0.0;0.0;-1;13
TSP-based;500;2;0.00000;71;2;13000;2370133;2370026;4;2;2;-1;0;0;217702;0.0;0.0;-1;14
FPPWR;500;2;0.00000;71;2;13000;360;254;4;2;2;-1;0;0;562174;0.0;0.0;-1;14
DADCA-NSN;500;2;0.00000;71;2;13000;533;415;4;2;2;-1;0;0;268562;0.0;0.0;-1;14
DADCA-Parted-NSN;500;2;0.00000;71;2;13000;242;134;4;2;2;-1;0;0;279450;0.0;0.0;-1;14
DADCA-LKH;500;2;0.00000;71;2;13000;36178;36056;4;2;2;-1;0;0;217701;0.0;0.0;-1;14
DADCA-LKH-Cutted;500;2;0.00000;71;2;13000;36094;35963;4;2;2;-1;0;0;218917;0.0;0.0;-1;14
TSP-based;500;2;0.00000;71;2;13000;333141;333019;4;2;2;-1;0;0;221337;0.0;0.0;-1;15
FPPWR;500;2;0.00000;71;2;13000;348;221;4;2;2;-1;0;0;545203;0.0;0.0;-1;15
DADCA-NSN;500;2;0.00000;71;2;13000;591;426;4;2;2;-1;0;0;269682;0.0;0.0;-1;15
DADCA-Parted-NSN;500;2;0.00000;71;2;13000;248;129;4;2;2;-1;0;0;277327;0.0;0.0;-1;15
DADCA-LKH;500;2;0.00000;71;2;13000;19495;19364;4;2;2;-1;0;0;221337;0.0;0.0;-1;15
DADCA-LKH-Cutted;500;2;0.00000;71;2;13000;19404;19296;4;2;2;-1;0;0;221033;0.0;0.0;-1;15
TSP-based;500;2;0.00000;71;2;13000;2224697;2224574;4;2;2;-1;0;0;214300;0.0;0.0;-1;16
FPPWR;500;2;0.00000;71;2;13000;304;195;4;2;2;-1;0;0;555252;0.0;0.0;-1;16
DADCA-NSN;500;2;0.00000;71;2;13000;501;400;4;2;2;-1;0;0;257190;0.0;0.0;-1;16
DADCA-Parted-NSN;500;2;0.00000;71;2;13000;299;172;4;2;2;-1;0;0;268238;0.0;0.0;-1;16
DADCA-LKH;500;2;0.00000;71;2;13000;41103;40983;4;2;2;-1;0;0;214300;0.0;0.0;-1;16
DADCA-LKH-Cutted;500;2;0.00000;71;2;13000;41123;40994;4;2;2;-1;0;0;214220;0.0;0.0;-1;16
TSP-based;500;2;0.00000;71;2;13000;59961;59835;4;2;2;-1;0;0;213929;0.0;0.0;-1;17
FPPWR;500;2;0.00000;71;2;13000;310;196;4;2;2;-1;0;0;545307;0.0;0.0;-1;17
